id_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
09nEPqqMCJ5gNioi7M2dth,0.582,0.371,0,-8.519,1,0.0525,0.748,0.0000919,0.122,0.604,200.085,225106,4
09o0WnGVqXS5UUqjNzROeM,0.649,0.757,5,-11.047,1,0.0307,0.0169,0.911,0.158,0.512,128.01,270869,3
09qvYSpE4Z73VfOl7ipyjT,0.501,0.119,6,-15.552,0,0.0574,0.932,0.00000188,0.1,0.334,58.277,231005,4
09x9v1o51dbqi5H0u7UGfp,0.631,0.387,5,-11.529,1,0.0262,0.742,0.000406,0.0822,0.832,103.11,105933,4
09ZfjSOTMVdHPFGYITbUR8,0.515,0.62,7,-6.503,1,0.0281,0.557,0.00000364,0.414,0.182,73.233,266919,4
09zhWp3tLWGON653KoW5hS,0.18,0.959,7,-5.962,1,0.0798,0.111,0.081,0.97,0.255,162.792,383773,4
0a3XmtDA7apWfrByo7N2ra,0.589,0.991,0,-1.883,1,0.0614,0.128,0,0.35,0.575,124.012,273040,4
0a4PzeiD1SdTvPpfxDkPzl,0.59,0.389,2,-9.245,1,0.0387,0.411,0.00000148,0.117,0.389,166.055,228320,4
0a8iHqEqV1FAcRGyDTKFym,0.736,0.632,6,-5.92,1,0.251,0.179,0,0.0924,0.615,89.993,184647,4
0a9npeEQIad1Wr4H1RsLPU,0.733,0.65,5,-3.539,1,0.0315,0.0703,0.0000659,0.0829,0.348,110.003,209160,4
0ABKnJqU2MHYU4yeZ9kEai,0.525,0.337,0,-10.797,1,0.0557,0.751,0.000153,0.0841,0.31,107.372,226827,4
0AbTtxQDFRBxaEjmdrxCY9,0.692,0.552,0,-7.41,1,0.0407,0.0242,0.000733,0.0955,0.247,102.001,184282,4
0ACACkoHUwgfgY5CxVIL4N,0.694,0.565,9,-12.583,1,0.0345,0.194,0.000172,0.0806,0.692,97.938,255067,4
0ACeqYq631gDOug0BieX2A,0.505,0.848,9,-6.407,1,0.0404,0.0243,0.000315,0.0903,0.239,103.412,312819,4
0acQgAidYiiSWQrPZHHkzo,0.49,0.581,5,-6.566,1,0.0388,0.553,0.0177,0.0764,0.318,88.718,205480,4
0aCwxQS9Okv3683jgntcwA,0.472,0.582,7,-9.306,1,0.032,0.0579,0.000783,0.183,0.652,125.136,313067,4
0ADZ5dmXhlfzjMw6lefoPl,0.518,0.797,6,-5.153,1,0.0309,0.000681,0,0.107,0.293,132.918,238173,4
0ae7zyiG6XwPHXuaMZUDjo,0.386,0.875,1,-4.318,0,0.0346,0.0381,0.000871,0.131,0.329,102.379,211813,4
0AenlXtLWIpybxAeGOBmXX,0.548,0.789,8,-7.713,1,0.0852,0.273,0,0.312,0.914,118.235,173280,4
0afhq8XCExXpqazXczTSve,0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,170827,4
0Afs1hDADIDxx31FyJIEXm,0.544,0.389,8,-7.332,1,0.0292,0.623,0,0.125,0.157,144.37,241450,4
0AGmXMKd8rm0t2giKtFPIB,0.524,0.884,2,-6.102,1,0.31,0.0103,0,0.101,0.774,126.943,202480,4
0AGsEhnOTwcOS3rNRbD8aO,0.529,0.445,5,-7.156,1,0.0275,0.67,0.032,0.106,0.179,124.166,448093,4
0AH6WMe3OlAlUb5miXt2FQ,0.789,0.716,11,-4.241,0,0.0432,0.129,0.0000107,0.069,0.611,125.906,235493,4
0aiDZlEXvAz5HpYRH0I0UP,0.512,0.533,2,-8.148,0,0.0391,0.0917,0.448,0.151,0.0363,122.027,193285,4
0AJ6PUJERpXYRGGQQfOrRC,0.29,0.58,9,-4.767,0,0.0434,0.491,0,0.243,0.353,172.396,370444,3
0aJ7NiQAfsdLpeyuakxqsj,0.403,0.524,0,-5.524,1,0.0361,0.0471,0,0.0862,0.247,85.637,258680,4
0AjOaQ2jPYAHPHFhzHtgbs,0.613,0.0396,0,-19.606,1,0.0383,0.884,0,0.0842,0.14,84.512,255803,4
0aJrYfARfCKzv6gXjhs4SZ,0.792,0.647,4,-8.314,1,0.045,0.255,0.000223,0.132,0.694,102.477,209547,4
0AK7RfE9oDgS25LUZtBdtE,0.754,0.366,8,-10.07,1,0.0312,0.273,0.0000904,0.106,0.469,91.147,287440,4
0AKAxdNkwq9ZxRdW1DN9zW,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973,4
0AkZjWYCMJ8wWiNex7LmkY,0.569,0.365,9,-7.047,1,0.0265,0.691,0,0.17,0.508,145.859,343497,4
0aMBQEbvfHhAx5VH5YAiKH,0.684,0.198,5,-9.661,1,0.0385,0.832,0,0.0972,0.478,84.93,272823,4
0amChrj3DBWzlzHJycv6jX,0.623,0.362,1,-15.108,1,0.1,0.566,0,0.104,0.856,167.964,245528,4
0AMzOlSgwUfPNa57WBby2K,0.535,0.72,10,-5.969,1,0.0287,0.00221,0,0.0966,0.345,98.011,157067,4
0apEA66kHlVuVXh019fOTG,0.637,0.73,5,-5.38,0,0.0874,0.323,0,0.0983,0.732,93.867,219053,4
0AptlXR2zwrHGv8AjaFNm9,0.521,0.635,5,-6.051,1,0.0241,0.098,0,0.157,0.548,75.991,291320,4
0aPZbnkMoWJaJ5CNVLCj8S,0.552,0.603,8,-5.71,1,0.0334,0.199,0,0.151,0.231,139.908,232720,4
0aqdZE7fQQLyFHvB7DKJNP,0.409,0.885,6,-4.115,1,0.064,0.0109,0,0.205,0.15,138.665,243800,3
0AQqrtK1pULuwZUXhwaaDz,0.376,0.373,7,-9.184,0,0.0305,0.827,0.832,0.15,0.111,116.074,430000,4
0AQquaENerGps8BQmbPw14,0.726,0.474,1,-7.834,0,0.0491,0.803,0,0.258,0.57,116.027,235733,4
0AQSMyOpBCHCAW0IdO3m01,0.287,0.292,9,-19.285,1,0.0541,0.968,0.978,0.09,0.346,145.703,218293,4
0aRe6BlJk6Tz2JwyOSTXON,0.341,0.242,1,-15.311,1,0.0311,0.788,0,0.294,0.339,140.812,246840,4
0AS63m1wHv9n4VVRizK6Hc,0.555,0.662,11,-4.952,0,0.0827,0.125,0,0.111,0.356,148.128,208733,4
0aUr2ZD1NEGaPA4lbGxI2I,0.57,0.657,8,-6.987,1,0.0356,0.405,0.00000186,0.0723,0.41,144.247,218800,4
0auYlizAdHRyZZHpYI5ZKU,0.339,0.204,9,-8.929,1,0.0328,0.931,0.000281,0.106,0.19,104.695,267027,3
0AvygKcKeMyZlFmDzbqcYK,0.696,0.308,8,-8.956,1,0.0557,0.508,0,0.142,0.564,138.425,160013,4
0avyrMFNsAkN1ggXEnn9fh,0.398,0.538,10,-7.972,1,0.0472,0.83,0.00000118,0.746,0.369,124.625,402400,4
0AvZoW6Jk97t79EPRvfV0P,0.4,0.963,2,-3.28,0,0.109,0.000244,0.00000537,0.279,0.305,148.901,230091,4
0aym2LBJBk9DAYuHHutrIl,0.386,0.607,10,-7.7,1,0.0261,0.0112,0.0000138,0.088,0.532,147.207,425653,4
0AzeKaMim2fkqwgqHtrY9s,0.529,0.407,6,-9.658,0,0.0234,0.235,0,0.117,0.227,83.236,259853,4
0B06qo77UwovqxOY3Mwcw4,0.516,0.483,7,-10.076,1,0.0417,0.202,0.0744,0.105,0.114,126.008,320813,4
0B1ir19jaWI1KNDbWbXwEZ,0.473,0.861,10,-6.549,1,0.0543,0.00212,0,0.214,0.308,139.976,321293,4
0B4PpFzPmZfoA3kwF6Bjtt,0.479,0.269,5,-10.795,1,0.0296,0.697,0.00000339,0.107,0.176,161.582,235325,4
0B5KeB25moPkcQUnbDvj3t,0.643,0.569,7,-7.459,1,0.0276,0.544,0.0000217,0.178,0.275,120.507,244600,4
0B6iWuNlsRz9z9NoRqGJzP,0.732,0.83,9,-8.552,1,0.0527,0.000352,0.123,0.227,0.858,135.544,222987,4
0B84P27yShVnMsodp7OmkY,0.499,0.786,8,-4.802,1,0.099,0.0744,0,0.229,0.499,174.012,210840,4
0b8yCQVfS27XdftBFvWfVC,0.446,0.6,11,-6.688,0,0.0331,0.38,0,0.0497,0.4,160.034,297080,4
0B9x2BRHqj3Qer7biM3pU3,0.758,0.612,0,-11.403,1,0.0598,0.281,0.00288,0.0954,0.822,106.945,169840,4
0bCCGLHflR08UVA6oJJc8I,0.401,0.539,0,-4.719,1,0.035,0.565,0,0.0933,0.15,113.87,258093,4
0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880,4
0BCy325UZyR9z0t0uxwn2N,0.523,0.666,7,-4.081,0,0.0327,0.401,0,0.0728,0.564,78.077,194187,4
0bdGCUVn84V7F1Da1ABn5U,0.381,0.16,2,-21.181,1,0.0447,0.971,0.00194,0.772,0.178,143.702,322325,4
0BdWveeKXpjwTZ0tDBVnml,0.674,0.659,10,-5.808,1,0.0313,0.371,0,0.093,0.73,116.834,259147,4
0bE2c4OxQGReOLbeB1g6lg,0.736,0.973,2,-1.747,1,0.215,0.00328,0.0121,0.319,0.0891,144.892,162207,4
0belKPXzJPKSQKqCi7IoRu,0.604,0.269,10,-10.328,1,0.0292,0.806,0.0000161,0.208,0.121,123.611,331893,4
0bfvHnWWOeU1U5XeKyVLbW,0.581,0.78,4,-7.053,1,0.0567,0.508,0.0000107,0.0799,0.561,123.711,203680,4
0BfVKJALJjpzNYIQiEgF2G,0.517,0.762,11,-5.806,0,0.0454,0.161,0,0.0897,0.351,156.928,241292,4
0Bg3LjPNUhknQlSkTRg77W,0.68,0.302,4,-12.87,1,0.0478,0.656,0.807,0.0769,0.0959,108.009,270133,4
0BgbobvykXxEvxo2HhCuvM,0.814,0.373,7,-8.017,1,0.116,0.602,0.000017,0.0931,0.632,114.548,191907,4
0BgDe2FYEDMuxPI0OEBJCj,0.289,0.708,10,-6.75,1,0.0374,0.54,0.00000151,0.0751,0.549,167.654,229227,4
0BgRaFy7qnwT1PuUmSTFkf,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960,4
0bH15GD4CtxWvZW51EmDeD,0.414,0.887,2,-3.743,1,0.291,0.014,0.00000116,0.161,0.414,155.346,335800,4
0bHdg96eyNNh5ejNCQR8TP,0.352,0.36,7,-9.8,1,0.0335,0.795,0.0000543,0.0968,0.193,82.456,238840,4
0BHNSNcbTxQSwxXNnr9oUw,0.557,0.385,7,-7.835,1,0.0262,0.874,0,0.175,0.148,103.73,259733,4
0bi7cZDEgRNQOlWFg1rn7w,0.538,0.485,7,-13.22,1,0.0263,0.0111,0,0.0984,0.583,125.035,231484,4
0bjXNjbVL9NRSretnadCse,0.698,0.16,5,-19.201,1,0.0593,0.993,0.96,0.0897,0.196,75.003,229160,4
0bkW98npv8EsWQ2fXFzK56,0.395,0.676,0,-5.46,1,0.0498,0.608,0.0000486,0.117,0.315,142.929,283467,5
0bM6ROYBBndjK2XKD7hpV4,0.261,0.419,1,-9.164,0,0.0345,0.79,0.243,0.668,0.251,87.96,448620,4
0bMbDctzMmTyK2j74j3nF3,0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,179053,4
0BmvHQO8xvsM4v8Dcsx7jo,0.76,0.675,2,-11.877,0,0.0563,0.0234,0.778,0.598,0.752,121.963,242960,4
0bOCADVK7s8RlXk0MhqFUw,0.387,0.631,11,-7.21,1,0.0293,0.05,0.000877,0.12,0.35,115.374,238747,4
0BP0JHEeYVZZsyngW4Uc1x,0.438,0.32,11,-7.085,1,0.0282,0.356,0,0.0767,0.267,81.979,301240,4
0BpShRFFUyzU39EnitXLaz,0.726,0.383,9,-19.416,0,0.0775,0.991,0.951,0.101,0.825,121.202,84923,4
0bQjfM1zYkSqIOsS3q5TEg,0.378,0.153,7,-19.157,1,0.0331,0.696,0.305,0.0826,0.249,112.501,238360,4
0bRoTfGPvOSEsI9iOEgrSR,0.613,0.812,9,-10.562,1,0.136,0.207,0.00000165,0.114,0.797,104.88,164160,4
0brUwLxgvZUEyddRDfcb2Z,0.301,0.581,11,-7.324,0,0.0421,0.601,0,0.0757,0.235,132.049,237897,3
0bRXwKfigvpKZUurwqAlEh,0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.923,254560,4
0BSUsLKmtxKWFckXM4CVTH,0.869,0.63,1,-4.703,0,0.206,0.334,0,0.117,0.678,88.671,305573,4
0BtXtxmKBm1HwGnM3kO3rY,0.847,0.611,8,-4.228,1,0.0352,0.0394,0.023,0.112,0.636,111.987,180333,4
0BUuWWCpEc8DPSpd35yGf5,0.547,0.419,8,-10.935,1,0.0327,0.148,0.00945,0.107,0.356,145.031,303120,4
0bvpSvOYt4KTfZIZJmyFOs,0.677,0.62,9,-11.766,1,0.0364,0.0335,0.0529,0.285,0.672,146.74,506227,4
0BxE4FqsDD1Ot4YuBXwAPp,0.526,0.866,0,-5.822,1,0.0568,0.00287,0.0000778,0.0945,0.248,140.266,253587,4
0BY6W6PWdlghnZ41Uo5Eyz,0.535,0.579,8,-6.156,1,0.0529,0.172,0,0.0936,0.743,75.75,139320,4
0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,241107,4
0byH5KwNSvh7S0nN3MWwjo,0.407,0.479,7,-6.92,1,0.0286,0.556,0.00000358,0.103,0.42,177.974,219032,4
0bYkPFruDNQi2TqbjQqYKK,0.672,0.861,7,-7.02,1,0.363,0.0284,0,0.37,0.64,92.565,246027,4
0byxx3tZaWwvWEHhpsRtqz,0.615,0.28,0,-8.648,1,0.0433,0.932,0,0.0877,0.387,72.797,213827,4
0Bz7dfqPY4JOGZO3O1j8Wh,0.552,0.769,2,-4.504,0,0.0465,0.497,0,0.112,0.702,86.957,348966,4
0C1mLn0xmnFcArDyCcvrcu,0.451,0.913,11,-5.03,1,0.0325,0.0756,0,0.578,0.577,90.814,286707,4
0C2eEsMBj78CLkHNJPjohc,0.462,0.838,11,-5.939,0,0.0629,0.00516,0,0.111,0.671,169.376,161200,4
0C4P84KFU7yjFncTbXMxO9,0.836,0.537,10,-4.989,0,0.0333,0.382,0,0.103,0.771,109.983,224507,4
0c7wxMpT02Ao6CftYbZjyS,0.447,0.416,3,-9.555,1,0.0271,0.877,0.0000747,0.114,0.174,161.822,193333,3
0C80XemUvZwlaLEGbzKVqF,0.767,0.825,5,-4.495,0,0.117,0.0287,0.0229,0.232,0.934,143.01,199853,4
0CAaqmvMfkc1d44ckNw1d0,0.656,0.175,2,-20.415,1,0.0732,0.993,0.968,0.127,0.653,181.025,123205,4
0CaBBQsaAiRHhiLmzi7ZRp,0.726,0.702,7,-10.757,1,0.032,0.0974,0.0000346,0.239,0.931,109.114,216813,4
0CaH6pFmNNWrabU6Tx9QVm,0.169,0.525,7,-8.566,0,0.037,0.0106,0.0000125,0.125,0.121,76.964,305239,4
0CAJJegSsYmmYRZ85N5ror,0.501,0.635,8,-10.346,1,0.0768,0.0724,0.00000194,0.267,0.267,113.158,277267,4
0CaPmNkffND1229IsV4Lda,0.297,0.587,6,-7.228,0,0.0436,0.391,0,0.0624,0.276,166.277,325187,4
0caYhY0IuhnRgsITdcFSEy,0.278,0.489,8,-9.408,1,0.0308,0.0802,0,0.109,0.358,147.461,336267,4
0cBPuDA3xUjR4Vh9o7CKy8,0.541,0.591,2,-6.688,1,0.0336,0.289,0.000431,0.124,0.116,111.676,306320,4
0cC8z3kdTqpLW1OQLEuesA,0.275,0.447,0,-7.705,1,0.0348,0.465,0,0.19,0.194,159.028,233850,3
0cc9lgdfHqeS8t9BzbFFmj,0.477,0.606,0,-6.758,1,0.0253,0.106,0.00000589,0.143,0.515,75.183,292560,4
0ccCwNzXvr1Yoz91vKz31Z,0.555,0.902,0,-7.918,1,0.0958,0.337,0,0.152,0.62,156.108,287507,4
0ccElJ2DgEv9UZ7UJECWU0,0.508,0.844,8,-7.177,1,0.0655,0.528,0.00449,0.913,0.419,125.707,372867,4
0cD4U0j7lz79LVHe5juIbc,0.38,0.0789,7,-19.002,0,0.0428,0.966,0.067,0.0738,0.264,77.843,205881,4
0Cd9OAXn1Ola3vPgm1vjfV,0.343,0.2,4,-13.569,1,0.0324,0.134,0.000161,0.341,0.074,133.054,286653,4
0cdaVT62LM9lnQTSNONBAS,0.645,0.824,1,-7.979,0,0.106,0.0352,0.0000475,0.0778,0.695,97.91,208773,4
0cDcnStZNlQe6FL9TwcUqQ,0.464,0.698,4,-6.424,1,0.029,0.816,0.000111,0.334,0.716,95.252,149267,4
0CE0Y6GM75cbrqao8EOAlW,0.387,0.531,8,-4.788,1,0.029,0.00305,0,0.201,0.153,146.003,250629,4
0cEG04R5cldkTLzK6phlcn,0.527,0.461,2,-6.172,1,0.0256,0.0961,0.00000247,0.24,0.23,143.94,238093,4
0cG9ocYqYOIVtgiWTmTe3g,0.348,0.686,8,-12.748,0,0.0319,0.0233,0.00256,0.145,0.635,178.466,295373,3
0cGG2EouYCEEC3xfa0tDFV,0.5,0.501,0,-8.284,0,0.0376,0.462,0,0.26,0.623,144.438,153800,4
0cHBf3WUWZrHoKD5UU0bN1,0.638,0.518,7,-7.309,0,0.0224,0.427,0,0.283,0.293,95.043,294365,4
0CHvs1UmxA90B2apIpbWCC,0.285,0.15,0,-12.306,0,0.032,0.792,0.2,0.102,0.138,83.768,224306,4
0CjLkkAjF8bQqXJmQ0g3V6,0.672,0.717,5,-4.891,1,0.0356,0.129,0,0.139,0.292,104.019,239227,4
0CK0wN1Fhd4afkKyICrSlB,0.136,0.179,7,-18.943,0,0.0469,0.876,0.881,0.113,0.0507,143.57,238802,1
0ck1qErO76fM9xKxuSeqDk,0.666,0.449,1,-8.569,1,0.029,0.622,0.00000192,0.149,0.345,126.083,246320,4
0cKk8BKEi7zXbdrYdyqBP5,0.394,0.622,4,-8.258,0,0.0336,0.213,0.0000445,0.0892,0.342,126.844,221427,4
0CKxrnF9KplS21LTjkkqsW,0.465,0.812,7,-6.398,1,0.0467,0.00591,0.000494,0.408,0.811,146.2,255346,4
0CnD7Hiw6pae6rLsZw5q5W,0.437,0.589,4,-4.834,1,0.0331,0.231,0,0.0768,0.165,133.631,239587,4
0cniEW3qI7wliWIaQNmArE,0.395,0.811,11,-5.542,1,0.0395,0.658,0,0.096,0.414,147.971,247493,4
0co132mIFsQP8TlydDqCSG,0.562,0.252,1,-6.331,1,0.0351,0.904,0,0.0838,0.384,109.596,211675,4
0co8dS1eYzTanYw3N5BEvM,0.522,0.592,11,-4.287,1,0.0255,0.0589,0,0.11,0.393,79.026,280880,4
0coePW2diD16AvDpeRQ0TN,0.718,0.821,5,-3.418,0,0.0314,0.057,0,0.0862,0.666,93.003,219867,4
0CoockzKplqmJ6bCCFc9zc,0.646,0.619,9,-4.468,1,0.159,0.157,0.297,0.119,0.564,137.424,321360,4
0COqiPhxzoWICwFCS4eZcp,0.331,0.943,4,-3.188,0,0.0698,0.00721,0.00000206,0.242,0.296,94.612,235893,4
0cPFDJKfL1CRsIirnN3mgW,0.596,0.577,2,-6.447,1,0.0378,0.209,0.0000011,0.133,0.129,111.79,304000,4
0CQaAcYQNbxDFWoMIMSSKs,0.535,0.714,11,-4.545,1,0.0271,0.188,0.000119,0.307,0.424,139.91,266000,4
0cqRj7pUJDkTCEsJkx8snD,0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,219200,4
0Cr3z2gm7TXQ17Yq1zjV4I,0.662,0.0925,7,-25.593,1,0.0456,0.273,0.00127,0.465,0.369,128.637,84507,3
0crz29qebi9NCAfedF9nZo,0.468,0.81,9,-8.33,1,0.0724,0.00169,0.0314,0.567,0.464,145.589,216693,4
0ct438gNk7FTeZ2oTRU3ex,0.757,0.866,2,-10.698,1,0.196,0.000102,0.00169,0.0355,0.72,194.03,158750,4
0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,176658,4
0cU7itQsrmLK0nggvYc8jM,0.529,0.654,4,-10.04,1,0.0367,0.218,0.00233,0.102,0.485,101.258,316333,4
0cuq829zRNq4AEdmDJA4aw,0.544,0.905,7,-10.732,1,0.0646,0.00165,0.00000197,0.0532,0.825,103.594,256947,4
0CuQKW9YZZA3vcnfpKLCSj,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,351640,4
0cV6JQtHmTKcJ828hlyRX2,0.527,0.281,7,-13.196,0,0.0545,0.867,0.000113,0.0868,0.356,119.808,177916,4
0CwE0FgggvkH1wXli3SjDg,0.558,0.288,1,-13.372,0,0.0323,0.863,0.0000866,0.0879,0.413,95.105,188800,4
0CwYG1UnRmOx8Q1EzElCIL,0.46,0.796,0,-4.501,0,0.0333,0.00107,0,0.106,0.182,100.011,222067,4
0cx32rX0uZvcJUP92Wkj2y,0.429,0.543,5,-9.139,1,0.0347,0.536,0.0000254,0.125,0.693,122.619,145107,4
0cY0vQy71ISjMEjJE40qX0,0.565,0.0397,4,-24.824,1,0.0418,0.964,0.926,0.116,0.281,135.018,216430,3
0cZDC7uxNK8lqQ3GgyvCnD,0.348,0.907,5,-3.66,0,0.0497,0.000516,0,0.161,0.177,185.406,212413,4
0D0K9uv987EwknjnyVNRE0,0.548,0.364,3,-9.777,0,0.0265,0.653,0,0.156,0.205,106.925,181933,4
0d0tJF80562KcMndcBcSfM,0.416,0.354,0,-6.357,1,0.0263,0.731,0.000001,0.0925,0.181,80.767,268560,4
0D0VXSJLudzu0ZMm6NfEzC,0.233,0.846,7,-5.939,1,0.0687,0.033,0.0719,0.486,0.135,129.046,406253,4
0D18oBPT5YustcKNPUnmHj,0.454,0.822,8,-7.496,1,0.0375,0.0217,0.000109,0.759,0.455,94.992,236107,4
0D1jWYkbEDdy2GoT9DVe7g,0.631,0.845,2,-4.201,1,0.0503,0.013,0.00916,0.109,0.611,147.503,110657,4
0D1OY0M5A0qD5HGBvFmFid,0.275,0.126,9,-17.077,1,0.033,0.879,0.000799,0.0791,0.21,88.626,194160,4
0d28khcov6AiegSCpG5TuT,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4
0D2FgTTHtc0DkkS11CElb2,0.436,0.562,11,-6.106,1,0.0278,0.0102,0.000278,0.198,0.24,150.066,234987,4
0D5sgNOCKNUxrfcnrWVsS0,0.423,0.46,9,-7.848,1,0.0296,0.0861,0.0000251,0.129,0.159,143.938,290190,3
0d7cAnv2jF9H0pqNhovl7f,0.578,0.679,5,-8.268,0,0.0301,0.0698,0.0653,0.0745,0.633,128.007,237338,4
0da5nPelSU6pwuqAuaqunj,0.403,0.301,11,-10.349,1,0.0288,0.747,0.000116,0.104,0.0728,139.81,329320,4
0DbvgrFP7jZaX46KBBtApR,0.395,0.273,6,-11.564,1,0.0306,0.892,0,0.491,0.332,113.204,176088,3
0dbvlrRbXnCgCjsZfPFTEa,0.323,0.514,0,-9.053,1,0.0398,0.366,0.000113,0.287,0.471,171.457,239080,3
0DcrhZ12WcCqruCs8ibXSf,0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,164733,4
0ddj5KtNqJ75lOJzgZNFFc,0.581,0.774,9,-6.547,1,0.0399,0.000334,0.0174,0.109,0.358,127.952,321173,4
0DdWFXRHEyCzAGCVCsb9LK,0.404,0.888,8,-5.136,1,0.128,0.0209,0.00000274,0.895,0.302,116.175,473307,3
0DEdJCVjbY8FlvxPRv4z7l,0.447,0.477,9,-11.793,1,0.027,0.16,0,0.451,0.336,77.407,295267,4
0DFvMIwyBnNQNy1q3GIAmM,0.47,0.501,7,-9.424,1,0.0249,0.519,0,0.128,0.296,102.019,227173,4
0Dho96aJIZ5LJZXyPllbWA,0.675,0.894,2,-2.442,1,0.0355,0.0599,0.000452,0.0484,0.537,100.01,194187,4
0dIOvducp7ujHTqj66cQ3X,0.594,0.497,2,-5.26,1,0.0303,0.0343,0,0.162,0.101,101.668,237248,4
0dj0B1f01K3MQABqKhXhBy,0.481,0.0888,7,-23.984,0,0.033,0.949,0.92,0.0989,0.427,170.309,60497,4
0dJPIIlTmVM0lambbFgAYq,0.471,0.647,0,-3.549,1,0.0347,0.00753,0,0.111,0.15,138.998,303880,4
0dkyxt52H1SH8PVbuwCQqu,0.504,0.775,2,-6.376,1,0.315,0.615,0,0.975,0.463,92.882,391383,4
0dLQn1q9rYqMQgH27jMOHf,0.195,0.963,0,-5.037,1,0.138,0.0000146,0.04,0.173,0.125,186.177,259066,4
0Dm8v18g6ieupxLcdSpHVk,0.628,0.987,6,-5.633,1,0.0407,0.021,0.000838,0.111,0.776,130.021,262913,4
0Dmao2oWlAZzIBX2Q1B5AH,0.358,0.916,9,-5.958,1,0.0497,0.0299,0,0.595,0.498,171.133,357267,4
0DMRKqrpd0QO4RWiEdMib0,0.694,0.496,9,-14.222,1,0.0329,0.0139,0.00356,0.0644,0.799,103.372,257187,4
0DnegHbBQokdwMnHgaBLoX,0.394,0.578,11,-5.429,1,0.0286,0.0856,0,0.136,0.469,143.955,283841,4
0DnGfA1r8pAssJCuq4ojla,0.189,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,370867,3
0dO6w8Z5ZUPSeuARe0sebQ,0.313,0.296,8,-14.441,1,0.0348,0.0779,0.00000417,0.105,0.21,124.929,303387,3
0dOg1ySSI7NkpAe89Zo0b9,0.398,0.952,4,-6.042,1,0.061,0.000373,0.0000775,0.1,0.584,122.093,278680,4
0dorLV2WlKux5TFTtS4bdF,0.516,0.481,1,-5.736,1,0.0268,0.38,0,0.265,0.691,96.804,213320,4
0dP73wVK3ebw3JUhyZ31ti,0.857,0.511,7,-7.421,1,0.0497,0.00372,0.0000414,0.0684,0.865,119.992,263053,4
0dQ2fQdgq01Vychcx36W4q,0.435,0.828,8,-6.531,1,0.0329,0.0518,0.00041,0.32,0.634,143.382,322080,4
0dQ8ei6Gf0DAfowFBNhkWI,0.463,0.786,9,-6.015,0,0.0532,0.105,0.00952,0.241,0.539,142.146,233547,4
0DQqzCHlPyKQXfF8uL01SI,0.595,0.462,2,-8.414,0,0.0259,0.102,0,0.0641,0.526,124.991,210525,4
0DrDcqWpokMlhKYJSwoT4B,0.474,0.861,0,-5.984,1,0.26,0.0237,0.0158,0.664,0.6,156.333,209160,4
0dRhSF9LV0HR8Jwd3MMMKJ,0.398,0.284,3,-12.852,1,0.0337,0.966,0.0000857,0.116,0.114,109.599,230307,4
0dSchkfNB8SzYj8Bx7bcCW,0.609,0.367,1,-9.765,1,0.0291,0.804,0,0.108,0.545,140.006,224547,4
0DtP6iefLaOXiGr4mDnhuL,0.53,0.906,3,-5.334,1,0.041,0.00000954,0.0553,0.107,0.572,132.573,230773,4
0DUaFpOFS5H8LbswpbcP2m,0.449,0.558,0,-7.189,1,0.0264,0.00901,0.00000221,0.929,0.137,73.636,339960,4
0DvhfhHlIE4HqgBX8yDJz3,0.675,0.195,7,-13.465,0,0.0346,0.868,0.00000203,0.126,0.275,91.935,207880,4
0DX1xkaMakA4iHcLNFJJi6,0.642,0.873,2,-5.821,1,0.0551,0.00394,0,0.175,0.662,82.002,192053,4
0DXUFrWTY4XEfBH6gWYqsq,0.585,0.235,5,-21.362,1,0.0581,0.954,0.898,0.0796,0.355,74.977,163560,4
0DyAtoeJUD1aZZgljn3WoH,0.725,0.674,4,-6.8,1,0.0368,0.0165,0,0.0537,0.594,99.979,214307,4
0dZaVendsjOfRzatvL6D4u,0.929,0.776,7,-5.39,1,0.276,0.263,0,0.0627,0.772,98.024,149464,4
0dZIB3piwAvvPCHd3g2QHr,0.651,0.695,7,-5.296,1,0.0289,0.0151,0,0.0859,0.638,115.166,206326,4
