id_chord,id_track,chords,orig_key
1897251,9934,"Am,F,G,C,Am,F,G,C,Am,F,G,C,F,Dm,E,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,F,F,E,E,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,Em,Am,F,G,C,F,Dm,E",C
873999,6077,"G,Dm,F,F,Am,G,Dm,F,Am,G,Dm,F,Am,G,Dm,F,Am,G,Dm,F,Am,G,Dm,F,Am,G,Dm,F,Am,G,Dm,F,Am,G,Dm,F,Am,G,Dm,F,Am,G,Dm,F,Am,G,Dm,F,Am,G,Dm,F,Am,G",G
139496,2430,"Em,Am,G,C,G,B,Em,Am,G,C,G,C,G,Am,Bm,Am,C,Em,Am,G,C,G,B,Em,Am,G,C,G,C,G,Am,Bm,Am,C,C,Em,Dm,E,Am,F,E,Am,G,C,G,B,Em,Am,G,C,G,C,C,G,Am,Bm,Am,C,C,Em,Dm,E,Am,F,E,Am,G,C,G,B,Em,Am,G,C,G,C,G,Am,Bm,Am,C,C,Em",C
627779,4787,"C,F,C,F,C,F,G,C,F,C,F,C,G,C,C,F,C,F,C,F,G,C,F,C,F,C,G,C,C,F,C,F,C,F,G,C,F,C,F,C,G,C,C,F,C,F,C,F,G,C,F,C,F,C,G,C,C,F,C,F,C,F,G,C,F,C,F,C,G,C,C,F,C,F,C,F,G,C,F,C,F,C,G,C,C,F,C,F,C,F,G,C,F,C,F,C,G,C,C,F,C,F,C,F,G,C,F,C,F,C,G,C,C,F,C,F,C,F,G,C,F,C,F,C,G,C",G
1990123,10187,"C,F,Em,C,F,Em,C,F,Em,C,C,F,Em,C,Am,G,F,C,C,F,Em,C,Am,G,F,C,Dm,Am,C,G,Dm,Am,C,G,C,F,Em,C,F,Em,C,F,Em,Dm,C,G,C,F,Em,C,F,Em,C,F,Em,Dm,C,G,C,F,Em,C,C,F,Em,C,Am,G,F,C,C,F,Em,C,Am,G,F,C,Dm,Am,C,G,Dm,Am,C,G,C,F,Em,C,F,Em,C,F,Em,Dm,C,G,C,F,Em,C,F,Em,C,F,Em,Dm,C,G,C,C,C,C,C,Am,Am,Am,Am,Dm,Am,C,G,Dm,Am,C,G,C,F,Em,C,F,Em,C,F,Em,Dm,C,G,C,F,Em,C,F,Em,C,F,Em,Dm,C,G,C,F,Em,Dm,C,G,C,C,C,C,C",G
1768948,9544,"C,Am,Dm,G,Em,Am,Dm,G,C,Am,Dm,G,Em,Am,Dm,G,F,Em,Am,D,Dm,G,F,G,Em,Am,Dm,G,C,F,A#,Em,Am,Dm,Em,Fm,G,C,C,Am,Dm,G,F,Dm,Gm,C,Am,Dm,Gm,C,F,Dm,Gm,C,Am,Dm,Gm,C,A#,Am,Dm,G,Gm,C,A#,C,Am,Dm,Gm,C,F,Cm,F,A#,C,Am,Dm,Gm,Am,A#m,C,D#,D#,Dm,C#,Cm,D#,Dm,C#,C,A#,Am,G#,Gm,A#,Am,Em,Am,D,Dm,G,F,G,Em,Am,Dm,G,C,F,A#,Em,Am,Dm,Em,Fm,G,F,G,Em,Am,Dm,G,C,F,A#,Em,Am,Dm,Em,Fm,G,C,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,Em,Am,D,G,C",G
1037478,7051,"C,Dm,G,C,C,Dm,G,C,F,C,Dm,G,C,C,F,D,C,G,Am,F,G,C,C,Dm,Em,C,C,Dm,G,C,C,Dm,G,C,C,Dm,G,C,F,C,Dm,G,C,C,F,D,C,G,Am,F,G,C,C,G,Am,F,G,C,C,G,Am,F,E,Am,C,F,D,C,G,Am,F,G,C,Dm,G,C,C,Dm,G,C",C
995170,6723,"C,C,Am,F,C,Am,F,C,G,C,Am,F,C,G,Am,G,C,F,Am,G,F,C,Em,F,C,G,C,C,Em,F,C,G,F,Am,G,C,C,Am,F,C,Am,F,C,G,C,Am,F,C,G,Am,G,C,F,Am,G,F,C,Em,F,C,G,C,C,Em,F,C,G,F,Am,G,C,Am,F,Am,F,C,G,Am,F,C,G,Am,F,C,C,G,Am,G,F,Am,G,F,C,Em,F,C,G,C,C,Em,F,C,G,F,Am,G,F,Am,G,C,C,Am,F,C,C,Am,F",D
340769,3447,"F,C,A,G,G,Dm,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,C,G,Am,G,C,G,Am,C,G,Am,G,Dm,E,F,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,C,G,Am,G,C,G,Am,C,G,Am,G,Dm,E,F,Dm,G,Am,C,F,Dm,C,F,Am,C,F,Dm,C,F,Am,C,F,Dm,C,F,C,G,Am,G,Dm,G,Am,C,F,Am,C,F,Am,C,F,Am,C,F,Am,C,F,Am,C,F,Am,C,F,Am,C,F,Am,C,F,Am,C,F",G
2683692,10868,"F,G,F,G,F,G,F,G,F,C,F,C,F,C,F,C,F,C,Am,G,F,C,Am,G,F,G,F,G,F,G,F,G,F,C,F,C,F,C,F,C,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,G,D,G,D,G,D,Bm,A,G,D,Bm,A,G,D,Bm,A,G,D,Bm,A,G,D,Bm,A,G,D,Bm,A",D
538097,4376,"Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,C,D,C,D,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,C,D,C,D,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,C,D,C,D,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,D#,Am,Dm,E,Am,Dm,E,Am,Dm,E,Am,Dm,E,Am,Dm,E,Am,Dm,E,Am,Dm,E,Am,Dm,E,Am,Dm,D#,Am,C,D",F
800491,5690,"C,G,F,Em,Em,F,Em,F,Em,F,G,C,F,G,C,F,G,C,F,G,C,F,G,Am,G,F,C,G,Em,F,C,F,G,C,F,G,Am,G,F,C,G,Em,F,C,G,Em,F,C,G,Em,F",A
1140748,4721,"C,G,G,C,G,F,G,C,G,F,G,F,G,Am,F,G,Am,F,G,Am,G,F,C,G,F,G,C,G,F,G,F,G,C,F,F,G,C,C,G,F,G,C,G,F,G,F,G,Am,G,F,C,G,F,G,C,G,F,G,F,G,C,F,F,G,C,F,Am,F,Am,F,G,F,Am,F,F,G,C,C,G,F,G,C,G,F,C,G,F,G,C,G,F,G,F,G,C,F,F,G,C,F,F,G,C,F,F,G,C",C
1231544,8252,"G,F,C,F,C,G,F,C,F,C,G,F,C,F,C,G,F,C,F,C,F,D,F,D,F,D,Am,G,F,C,F,C,G,F,C,F,C,G,F,C,F,C,G,F,C,F,C,G,F,C,F,C,G,F,C,F,C,F,D,F,D,F,D,Am,G,F,C,F,C,G,F,C,F,C,G,F,C,F,C,G,F,C,F,C,G,F,C,F,C,G,F,C,F,C,G,F,C,F,C,G,F,C,F,C",G
1814248,9721,"Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,C,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G",G
1866371,9859,"Am,Am,Am,F,Dm,Am,G,Am,Am,Am,F,Dm,Am,G,Am,Am,G,Am,G,Am,G,Am,F,Dm,Am,G,Am,Am,Am,Am,Am,F,Dm,Am,G,Am,Am,G,Am,G,Am,G,Am,F,Dm,Am,G,Am,F,Dm,Am,G,Am,C,Dm,Am,C,Dm,E,F,Dm,Am,G,Am,F,Dm,Am,G,Am",D
4084,140,"Am,Am,G,G,F,F,F,F,Am,G,F,Am,G,F,C,F,D,Am,G,F,C,Am,G,F,Am,G,F,C,F,D,Am,G,F,C,Am,G,F,Am,G,F,C,F,D,Am,G,F,C,Am,G,F,Am,G,F,C,F,D,Am,G,F,C,Am,G,F,Am,G,F,C,F,D,Am,G,F,C",A
620733,4757,"Dm,G,C,F,F,Dm,G,C,F,F,Dm,G,C,F,F,Dm,G,C,F,F,Dm,G,C,F,F,Dm,G,C,F,F,Dm,G,C,F,F,Dm,G,C,F,F,Dm,G,C,F,F,Dm,G,C,F,F,Dm,Dm,G,C,F,F,Dm,G,C,F,F,Dm,Dm,G,C,F,F,Dm,G,C,F,F,Dm,G,C,F,F,Dm,G,C,F,F,Dm,G,C,F,F,Dm,Dm,G,C,F,F,Dm",D
2333561,10523,"C,G,Am,G,F,C,G,C,G,Am,G,F,Em,Dm,Em,C,F,G,C,G,Am,G,F,Em,Dm,Em,C,F,G,C,E,Am,A,Dm,A,Dm,G,C,E,Am,A,Dm,Em,F,G,C,C,G,Am,G,F,G,C,G,Am,G,F,Em,Dm,Em,C,F,G,Em,C,F,G,C,E,Am,A,Dm,A,Dm,G,C,E,Am,A,Dm,Em,F,G,C,C,Dm,C,G,C,Dm,G,C,E,Am,A,Dm,A,Dm,G,C,E,Am,A,Dm,Em,F,Dm,Em,F,G,C,C,B,G,C",C
14319,407,"C,C,F,Dm,G,C,C,C,F,Dm,G,C,C,F,Dm,F,C,C,C,F,Dm,G,C,C,F,Dm,F,C,F,G,C,C,F,Dm,G,C,C,F,Dm,F,C,F,C,C,F,C,F,C,Am,Em,Dm,G,C,F,D,Dm,G,C,C,C,F,Dm,G,C,C,C,F,Dm,G,C,C,F,Dm,F,C,F,G,C,C,F,Dm,G,C,C,F,Dm,F,C,C,F,C,F,C,Am,Em,Dm,G,C,F,D,Dm,G,C,C,C,F,Dm,G,C,C,C,F,Dm,G,C,C,F,Dm,F,C,F,G,C,C,F,Dm,G,C,C,F,Dm,F,C,F,G,C,C,F,Dm,G,C,C,F,Dm,F,C,F,C,C,F,C,F,C,Am,Em,Dm,G,C,F,D,Dm,G,C,C,Dm,G,C,C,Dm,G,C,C,C,Dm,G,C",G
45704,1063,"C,Am,C,C,F,C,C,F,C,F,C,F,C,F,G,Am,C,C,F,C,C,Em,F,C,F,C,F,C,F,G,Am,C,F,C,G,G,Dm,F,Am,Am,G,C,C,C,F,C,C,Em,F,C,F,C,F,C,F,G,Am",G
367742,3612,"F,C,G,Am,G#,D#,A#,Cm,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,G,C,F,G,C,F,G,C,F,G,C,F,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,G,C,F,G,C,F,G,C,F,G,C,F,F,C,G,C",C
844690,5900,"C,F,Am,Em,F,C,Dm,G,C,C,G,Am,G,F,Dm,G,Am,Em,F,C,Dm,G,C,C,F,Am,Em,F,C,Dm,G,C,C,F,Am,Em,F,C,Dm,G,C,C,G,Am,G,F,Dm,G,Am,Em,F,C,Dm,G,C,C,G,Am,G,F,Dm,G,Am,Em,F,C,Dm,G,C,C,C,F,Am,Em,F,C,Dm,G,C,C,F,Am,Em,F,C,Dm,G,C,C,G,Am,G,F,Dm,G,Am,Em,F,C,Dm,G,C,C,G,Am,G,F,Dm,G,Am,Em,F,C,C,G,F,C,C,G,F,C,C,G,F,C,C,G,F,C,C,G,F,C,C,G,F,C,C,G,F,C,C,G,F,C,C,G,Am,G,F,Dm,G,Am,Em,F,C,Dm,G,C,C,C,C,G,Am,G,F,Dm,G,Am,Em,F,C,Dm,G,C,C,C,C,G,Am,G,F,Dm,G,Am,Em,F,C,Dm,G,C",G
1031655,7002,"C,G,Am,Em,F,C,G,C,G,Am,Em,F,C,G,F,G,C,G,Am,F,G,C,F,G,C,G,Am,F,G,C,G,Am,F,C,G,F,G,C,G,Am,F,C,G,F,G",C
856300,5981,"C,G,Am,G,C,G,Am,G,F,C,Dm,F,Fm,C,G,Am,G,F,G,C,G,Am,G,C,G,Am,G,C,G,Am,G,F,C,Dm,F,Fm,C,G,Am,G,F,G,C,G,Am,G,C,G,Am,G,F,C,Em,Am,G,C,Em,Am,G,F,Fm,C,Em,Am,F,G,C,G,Am,G,C,G,Am,F",D
1725301,9334,"Am,F,C,Am,F,C,Am,F,Dm,C,F,G,Am,F,C,G,Am,F,C,G,Dm,G,Am,C,F,Dm,G,Am,C,F,Dm,G,Am,C,F,Dm,G,Am,F,Dm,G,Am,F,Dm,G,Am,F,Dm,G,Am,F,Am,C,F,Am,C,F,Am,F,Dm,C,F,G,Am,F,C,G,Am,F,C,G,Dm,G,Am,C,F,Dm,G,Am,C,F,Dm,G,Am,F,Dm,F#,Am,F,Dm,F#,Am,F,Dm,F#,Am,F,Dm,F#,Am,F",C
1189445,8007,"C,G,A#,F,Fm,C,D,G,C,C,G,A#,F,Fm,C,D,G,C,F,C,E,F,C,F,C,D,G,C,G,A#,F,Fm,C,D,G,C,C,G,A#,F,Fm,C,D,G,C,F,C,E,F,C,F,C,D,G,C,G,A#,F,Fm,C,D,G,C,C,G,A#,F,Fm,C,D,G,C",C
471042,4103,"C,C,F,C,F,C,F,Dm,G,F,C,F,C,C,F,C,F,C,F,Dm,G,F,C,F,A,A,Dm,G,C,F,C,F,C,F,C,F,Dm,G,F,C,F,A,A,Dm,G,C,F,C,F,C,F,C,F,Dm,G,F,C,F,C,F,C,C,F,A,Dm,G,C,F,F,C,F,C,F,C,F,Dm,G,F,C,F,C,F,C,F,C,F,Dm,G,F,C,F,C,C",G
1520339,9066,"C,Am,F,G,C,C,Am,F,G,C,C,Am,F,G,C,C,Am,F,G,C,C,Am,F,G,C,C,Am,F,G,C,C,Am,F,G,C,C,Am,F,G,C,C#,A#m,F#,G#,C#,C#,A#m,F#,G#,C#,C#,A#m,F#,G#,C#,C#,A#m,F#,G#,C#,C#,A#m,F#,G#,C#,C#,A#m,F#,G#,C#,F#,G#,C#",C
14281,383,"C,Dm,C,Dm,C,Dm,Em,Dm,Em,C,Dm,C,G,C,Dm,C,Dm,Em,Dm,Em,C,Dm,C,G,C,Dm,Dm,Fm,C,Fm,Dm,G,C,Dm,C,Dm,Em,Dm,Em,Dm,G,C,Dm,C,G,C,Dm,Dm",C
1088508,6819,"E,G,A,E,G,E,G,A,G,E,G,F,G,F,G,F,G,F,G,G,F,G,F,G,F,G,F,G,C,G#,G,C,G#,E,G,A,E,G,E,G,A,G,E,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,C,G#,G,C,G#,E,G,A,E,G,E,G,A,G,E,E,G,A,E,G,E,G,A,G,E,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,C,G#,G,C,G#,E,G,A,E,G,E,G,A,G,E,D,F,G,D,F,D,F,G,F,D",C
656682,4949,"Am,F,Am,C,F,G,Am,C,C,Am,F,C,Am,F,C,Dm,C,Dm,C,G,F,Am,C,F,G,Am,F,Am,C,F,G,Am,C,Am,F,C,Am,F,C,Dm,C,Dm,C,G,F,Am,C,F,G,Am,F,Am,C,F,G,Am,C,Am,G,F,Am,G,F,Am,G,F,Am,G,Dm,F,Am,C,F,G,Am,F,Am,C,F,G,Am,F,Am,C,F,G,Am,F,Am,C,F,G,Am,C,Am,G,F",C
39044,893,"C,C,C,C,C,Am,F,G,C,Am,F,G,Am,E,Am,D,G,Em,Dm,C,C,Am,F,G,C,Am,F,G,Am,E,Am,D,G,Em,Dm,G,G,Gm,G,A#,C,F,Dm,G,Em,F,G,G,Am,E,Am,D,G,Em,Dm,G,Gm,G,A#,C,F,Dm,G,Em,F,G,C,Am,F,G,C,Am,F,G,Am,E,Am,D,G,Em,Dm,C,C,Am,F,G,C,Am,F,G,Am,E,Am,D,G,Em,Dm,C",G
1047318,7127,"C,Em,Dm,G,C,Gm,A,Dm,Fm,G,C,Am,D,Dm,G,C,Em,Dm,G,C,Gm,A,Dm,F,Fm,C,A,D,Dm,G,C,G,A,D,G,E,Am,C,D,G,Em,A,Am,D,G,A,D,G,E,Am,C,Cm,G,E,A,D,Am,G",C
331304,3402,"F,G,C,G,C,F,G,C,F,G,Am,F,G,Am,F,G,C,F,G,C,G,Am,F,C,G,Am,F,G,D,Em,C,G,D,Em,C,F,G,C,F,G,C,F,G,Am,F,G,C,G,Am,F,C,G,Am,F,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,Em,C,Em,C,C,D,G,C,D,G,G,C,D,G,C,D,Em,Em,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C",D
905779,665,"Am,Am,Am,Dm,Am,E,Am,Am,Am,Am,Dm,Am,Am,Am,Dm,Am,Am,Am,Dm,Am,Am,Am,Dm,Am,E,E,Am,E,E,F,F#,E,Am,G,F,G,Am,G,F,G,Am,Am,Am,Dm,Am,E,Am,Am,Am,Am,Dm,Am,Am,Am,Dm,Am,Am,Am,Dm,Am,Am,Am,Dm,Am,G,F,G,Am,G,Am,F,E,E,Am,G,F,G,Am,G,Am,F,Dm,E,F,G,Am,Dm,E,F,G,Am,Dm,E,F,G,Am,B,C,D,E,E,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,Am,F,E,E",G
615638,4733,"Am,F,Am,F,Am,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,F,G,Am,F,G",D
37287,875,"C,Fm,C,Fm,Am,G,F,F,C,Fm,C,Fm,Am,G,F,Am,F,C,G,G#dim,Am,F,C,G,E,F,F,C,Fm,C,Fm,Am,G,F,F,Am,F,C,G,G#dim,Am,F,C,G,E,F,F,F,F,F,F,F,F,Am,F,C,G,G#dim,Am,F,C,G,E,Am,F,C,G,E,F,F,F,F,F,C,Fm,C,C,Fm,Am,G,F,F,G,G#dim,E",E
80640,1775,"Am,F,Dm,E,Dm,Am,F,Dm,E,Dm,Am,F,Dm,E,Dm,Am,F,Dm,E,Dm,Am,Bm,G,Em,F#,Em,Bm,G,Em,F#,Em,Dm,Am,F,Dm,E,Dm,Am,F,Dm,E,Dm,D#,F,Dm,Gm,F,D#,F,Dm,Gm,B,C,Am,F,Dm,E,Dm,Am,F,Dm,E,E,Dm,Am",D
14882,431,"C,F,C,G,C,C,F,C,G,C,Em,Dm,Em,Dm,Em,Dm,Em,Dm,F,G,C,F,G,C,F,G,C,C,F,C,G,C,C,F,C,G,C,Em,Dm,Em,Dm,Em,Dm,Em,Dm,F,G,C,F,G,C,F,G,C,C,F,C,G,C,C,F,C,G,C,Em,Dm,Em,Dm,Em,Dm,Em,Dm,F,G,C,F,G,C,F,G,C",G
1867930,9865,"Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F",G
450287,3954,"F,G,Am,Am,Am,G,F,G,Am,F,G,Am,Am,Am,G,F,G,Am,Am,Am,G,F,G,Am,Am,G,F,G,Am,Am,G,F,G,Am,F,G,Am,Am,Am,G,F,G,Am,Am,Am,G,F,G,Am,Am,G,F,G,Am,Am,G,F,G,Am,F,G,Am,Am,G,F,G,Am,F,G,Am,F,G,Am,F,G,Am,Am,G,F,G,Am,F,G,Am,Am,G,F,G,Am",E
8619,230,"Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,A,D,F,D,G,A,F,D,F,C#,B,A,D,F,D,G,A,F,D,F,C#,B,A,Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,Am,Dm,F,C,A,D,F,D,G,A,F,D,F,C#,B,A,D,F,D,G,A,F,D,F,C#,B,A,G,A,G,A,C,B,G,G,A,G,A,C,B,G,G,A,G,A,C,B,G,G,A,G,A,C,B,G,G,A,G,A,C,B,G,G,A,G,A,C,B,G,G,A,G,A,C,B,G,G,A,G,A,C,B,G,G,A,G,A,C,B,G,G,A,G,A,C,B,G",G
872107,6055,"C,G,F,C,C,G,F,C,C,G,F,C,C,G,F,C,C,G,F,C,C,G,F,C,C,G,F,C,G,C,G,C,F,C,G,C,G,F,C,C,G,F,C,C,G,F,C,C,G,F,C",D
931593,6354,"Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am",G
515793,830,"F,G,D#,A#,F,G,F,F,G,F,F,G,F,F,G,F,D#,A#,F,G,F,F,G,F,F,G,F,F,G,F,F,G,F,C,A#,F,F,C,A#,F,G,F,F,G,F,F,G,F,F,G,F,F,G,F,C,A#,F,F,C,A#,F,G,F,A#,F,A#,F,A#,F,D#,A#,F,F,F,F,G,F,F,G,F,F,G,F,F,G,F,C,A#,F,F,C,A#,F,G,F,C,A#,F,F,C,A#,F,F",B
1473649,8826,"Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C",C
1818565,9715,"Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,C,G,F,C,Am,F,C,Am,F,C,C,G,F,C,Am,F,C,C,G,F,C,Am,F,C,Am,F,C,Am,F,C,C,G,F,C,C,Am,F,C,C,F,C,G,C,F,C,Am,F,C,G,F,C,Am,F,C,G,F,C,Am,F,C,G,F,C,Am,F,C,G,F,C,Am,F,C,G,F,C,Am,F,C,G,F,C",C
17240,527,"G,G,G,G,G,G,G,G,G,G,G,F,C,G,G,G,G,G,G,G,G,G,G,G,G,G,F,C,G,G,A#,C#,C,G,G,G,G,G,G,G,G,G,G,G,G,F,C,G,G,Cm,G,G,G,Cm,G,Cm,G,Cm,G,Cm,G,Cm,G,F,C,G,Cm,G,Cm,G,Cm,G,Cm,G,Cm,G,Cm,G,F,C,G,G,G,G,G,G,G,G,G,G,G,G,G,A#,F,C,G,G,Cm,G,Cm,G,Cm,G,Cm,G,Cm,G,F,C,G,Cm,G,Cm,G,Cm,G,Cm,G,Cm,G,Cm,G,F,C,G,Cm",G
10226,269,"C,G,F,C,G,F,C,G,F,Dm,Dm,G,C,G,F,F,C,D,D,G,C,F,C,D,D,G,C,G,F,C,G,F,Dm,Dm,G,C,G,F,F,C,D,D,G,C,F,C,D,D,G,C,G,F,C,G,F,Dm,Dm,G,C,G,F,C,G,F,G,G,G",D
1830299,9745,"C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,Dm,C,Em,Dm,C,Em,Dm,C,Em,Dm,C,Em,Dm,C,Em,Dm,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C",G
2438883,10666,"C,F,Dm,F,C,F,Dm,F,C,F,Am,F,C,F,Dm,F,Am,F,G,Am,F,G,Am,F,G,Am,F,G,C,F,Dm,F,C,F,Dm,F,C,F,Am,F,C,F,Dm,F,Am,F,G,Am,F,G,Am,F,G,Am,F,G,C,F,Dm,F,C,F,Dm,F,Am,F,G,Am,F,G,Am,F,C,G,Am,F,G,Am,F,G,Am,F,G,Am,F,C,Dm,C,F,Dm,F,C,F,Dm,F",G
1883548,9925,"F,F,F,F,A#,A#m,F,Gm,C,F,F,F,F,A#,A#m,F,Gm,C,F,Gm,C,Am,Dm,Gm,C,F,Gm,C,Am,Dm,Gm,D#,D,G,G,G,C,Cm,G,Am,D,G,Am,D,Bm,Em,Am,D,G,Am,D,Bm,Em,Am,F,E,G",G
1678440,9142,"C,Am,Em,G,C,Am,Em,G,F,G,F,G,F,G,C,G,Am,F,G,F,G,F,G,C,G,Am,F,G,C,C,Am,Em,G,C,Am,Em,G,F,G,F,G,F,G,C,G,Am,F,G,F,G,F,G,C,G,Am,F,G,D,D,Bm,G,A,D,Bm,F#m,A,G,A,G,A,G,A,D,A,Bm,G,A,G,A,G,A,D,A,Bm,G,A,G,A,G,A,D,A,Bm,G,A,G,A,G,A,D",G
3014201,11050,"C,G,Am,G,C,C,G,Am,G,C,C,G,Am,G,C,Am,F,C,G,Am,F,C,G,C,G,Am,G,C,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G,Am,F,C,Am,F,C,G,Am,F,C,G,Am,F,C,G",C
578407,4520,"Am,Am,C,Am,F,C,C,Am,F,C,Am,Dm,Am,Dm,Am,F,Em,Dm,Am,F,Em,G,C,Am,F,C,C,Am,F,C,Am,Am,Am,Am,Am,Am,Am,Am,Dm,Am,Dm,Am,F,Em,Dm,Am,F,Em,G,C,Am,F,C,C,Am,F,C,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am",D
