id_chord,id_spotify_track,id_track,r
154362,2WuvYQSuDtcCtdIjA87GJc,2635,1
1165874,2wWboDFZJPWXVNlHUbdSVQ,7857,1
3653915,2X5AFygz5SDYlXagyPw8kX,11174,1
510133,2x8evxqUlF0eRabbW2JBJd,4238,1
628938,2xar08Fq5xra2KKZs5Bw9j,4799,1
754823,2XgGdD5d2MW4RNx8KnIjVh,5492,1
1768040,2XkzSaV5McaSutj2e5Gcdi,9535,1
97085,2XmHi7tiJKashUfWs3Ser3,2058,1
1433570,2Xt2ir0hgXtcfFlAx4rdu9,7854,1
409104,2xXLVL5sv6ffgoYbhUlmPR,3784,1
77919,2xYQTU2bbg6WVAmpY1eae4,1670,1
1252037,2y4lAQpi5VTNLu2ldeTdUH,8393,1
139465,2y7SeplcEJuF3IYfNRerwK,2425,1
978259,2y8rZoB5iJBt233kASCihn,6594,1
622758,2YaGZvBfkQ4jiD5cMLIFQV,4394,1
840386,2ygmVMRFEymsV3LATgpNqm,5888,1
3271511,2ygvZOXrIeVL4xZmAWJT2C,11120,1
998988,2YjKcFQ1vYFhQPgsmCOjss,6759,1
679142,2yJvhZL4L0Cd27UidOPXSv,5072,1
1036340,2YlshLEFCJFjEoOlpLpcyU,6934,1
2629284,2YpeDb67231RjR0MgVLzsG,10820,1
397384,2yqfRB0Di52Vhcy0rDLgT0,3732,1
1728499,2YWjW3wwQIBLNhxWKBQd16,9346,1
494857,2ZA4uMlSZjaoWGFqP1tsLI,4193,1
59843,2Zcr8xMMZyNT5wMsj3SWmw,1298,1
1746584,2zhk0kypGeOPsaaZcjyc14,9415,1
201177,2ZmCYW6bxYtvkthFexIFXL,3013,1
434959,2ZSZ3DVneZwm825D6FueYS,3647,1
828765,2ZTCl6wQMDSMfY4s8GHZdj,5750,1
1869219,2ZWlPOoWh0626oTaHrnl2a,9874,1
274267,2zzLRQ78kKfPTx8FJQCdC2,3273,1
498064,2zznBWWyRL931lpzhNSlE0,4137,1
1211776,30Co9eN7JHPf1i2wEyVSMJ,8171,1
713588,30FGIXPjm30vX2KqbrIO2q,5243,1
3000269,30iQzlBfK9kN20Hb4jh0Da,11047,1
901289,30NEyTjAnMpBQJtczXLwej,6227,1
1697589,30t2cItUPY7CvZOup7zptn,9208,1
1104958,310d8Vawp5kYDYrGrrTAzl,7515,1
114345,31AOj9sFz2gM0O3hMARRBx,1787,1
456793,31cHZD4RFmM9NyOWdDXxdR,4064,1
582822,31er9IGsfFbwqy1pH4aiTP,4541,1
489575,31Kb7jyAscJJma1gTXRUFQ,2851,1
116625,31Tp5iKrVUayn65qhg06nE,2218,1
64014,31v2AQlx4pDI7kmnLxBkem,1400,1
436149,31Z8a8TVSOK5qMtkCfp05m,3945,1
532481,32ji0OatJNPwRN89IPdoLW,4358,1
1683393,32OlwWuMpZ6b0aN2RZOeMS,9163,1
1776092,32qGak8I84APt5Inj96cfq,9598,1
934945,3354J49VpkbZJho7Ztdzpw,86,1
2343389,33aBje796CY0hX5bFxD8IT,10534,1
719384,33kKcOJoyNduHwXhEnga8X,1151,1
846431,33kKQSeqM2ecEcKF0LNSRT,5924,1
1050636,33LC84JgLvK2KuW43MfaNq,440,1
1186441,33uBUAE4YiWDW2ASZPl50R,7976,1
679436,341863z079BT4EFPiSw9DP,5075,1
628380,348MCvZbnPrsHkxq6w8cif,4796,1
1128935,349XIp8EgHWJiIg5K0CUft,7665,1
1407166,34dx8DACTJsc3rsJdaEIQw,8471,1
10759,34E0Higz6fFVXlbVsn6TIW,296,1
79862,34FWzxRaGdAZyGQz0krlHF,1745,1
1486860,34gCuhDGsG4bRPIf9bb02f,8913,1
57144,34sL4eaI8UKWOyYpCvoboU,1253,1
1243327,34xGLuxM0rkxhCVyMSqwJO,8336,1
2348751,3567eNX2L3RkkMkwspncMH,10550,1
466181,35gSBBFzc6ujPqWMgFiVP9,4080,1
212731,35lAjvsvS9k9HHuP1fjDT8,3130,1
17642,35o9a4iAfLl5jRmqMX9c1D,620,1
1477621,35PKfoynRpVFoAUE3D5Kc6,8844,1
978883,35qwJUKVy1OIt0wQ3xEXi0,6603,1
1956755,35QZaWQRkmnAVqBF1TLCxQ,10093,1
1909308,35r28RDot7nPE7y9K9H7l0,10006,1
1023872,35WuqC0pMixNnnljOx1wjc,6936,1
621740,35YyxFpE0ZTOoqFx5bADW8,2307,1
1405951,366BwPapHtQuX7vS2DoZ3o,8465,1
1996401,36B2coUVkMCZ995TlS07Ok,10214,1
16882,36CKza28wMxYdjdzji7ine,512,1
177209,36K40Be1I90z10nY4D6z51,2809,1
823704,36lkJSDyMEZoWTqtRj8Q8q,5804,1
1134151,36tghkPg1AO4HsAzo6YpPp,7686,1
845976,371Tb0eNfpjpSqggjcLv8c,5915,1
640881,37bJkchCs6NwEQeXzuS0uY,4874,1
981508,37CRPk0L5ZpfPeePEPwE0t,6618,1
390347,37Dl7jQMmt0gUnzTKqnjkN,3705,1
67599,37EJtTS7jT5WUyXGZzrwnI,1487,1
1725296,37f4ITSlgPX81ad2EvmVQr,9331,1
643493,37LNThlFJaNmi9SeLrv8H6,4898,1
1761302,37R0bQOQj5a7DOqh1TGzvB,9502,1
1113342,37rdS9bf283vPI40AfYu43,7575,1
1504427,37sINbJZcFdHFAsVNsPq1i,9006,1
267976,37Tmv4NnfQeb0ZgUC4fOJj,3228,1
1185747,37ZJ0p5Jm13JPevGcx4SkF,5117,1
1058359,3821tdFqPQeJNYxryIqIev,7215,1
1761018,386RUes7n1uM1yfzgeUuwp,6699,1
17446,389QX9Q1eUOEZ19vtzzI9O,611,1
1141294,38jy6kRlPt8z1GUS9WXeNh,7725,1
410594,38LgksKBjt5aes7nlOXPIL,3795,1
849557,38llcrfX1arUqrEe0DRRzW,5954,1
59910,38mMrNPAJKXMBK2l9actEA,1301,1
353748,38Vb1J5W5LOs0i7SAF76pa,3530,1
67128,38wTBBl2xMxaSP67S5cin3,1481,1
59936,38Y9PbxkSOaFMVIjO6Nlvn,1304,1
569312,38YgZVHPWOWsKrsCXz6JyP,4481,1
117556,396WOfbkqKaXYFwx6XjdOF,2224,1
438241,39fER1yCJiyLuCo6alPuzT,3972,1
178022,39goXaDr9Dagc2o7K3SD5O,2817,1
171363,39HrUxcvKF3jtLz7fUDWXc,2752,1
2134757,39jXnbACjiaiTwwhsr5sY5,10336,1
905225,39lnzOIUCSNaQmgBHoz7rt,6242,1
170213,39Mzqwp2PBwMy61CVTuLDl,2740,1
1412096,39shmbIHICJ2Wxnk1fPSdz,8498,1
1912135,3a1lNhkSLSkpJE4MSHpDu9,10015,1
400663,3A3VGowQNSqy2Ijxq485yS,3744,1
1493019,3A94XWlOQYgKidjJbKb8rH,8953,1
2083563,3AAAGS7iM1ekDywqdYMJG2,10264,1
429385,3acBQxxlyb0jC2xqndDzSf,3876,1
371756,3AhXZa8sUQht0UEdBJgpGc,3621,1
687536,3AJtsyopAdzfPEl6KzIG4T,5114,1
114080,3AJwUDP919kvQ9QcozQPxg,497,1
728419,3Am0IbOxmvlSXro7N5iSfZ,2914,1
127662,3arKRnq9OUd7yq6LRwVW8I,2314,1
592732,3atrFJhUzDm5xiutqfEPkP,4595,1
145884,3aYCsSuW6ZgIESGteMF586,2527,1
1486580,3b5LW3nS3WFQyS1e8ajGJN,8910,1
958496,3B5UbSndRz907IZhhmUfLi,6456,1
1430599,3B7udSGy2PfgoCniMSb523,8639,1
1153626,3bC1ahPIYt1btJzSSEyyrF,7788,1
1993557,3BCsNM2w6HcCbrVWlhjTpk,10199,1
1857672,3BDpn2Vivr1BFhlGsYs5tp,9835,1
881944,3bE5slaVEfaDreqARl6k4M,1103,1
971970,3BEZCNZSmVv30vsMNSOCri,1388,1
583331,3bHhUEOTIbezeZ856R0BX5,5749,1
1230869,3bidbhpOYeV4knp8AIu8Xn,8243,1
1006751,3bNv3VuUOKgrf5hu3YcuRo,6813,1
2061711,3BPogo8LQS0IbKCdqvmHJH,10243,1
887610,3BQHpFgAp4l80e1XslIjNI,614,1
82390,3BqsUeCJGuMijPts9ynOzy,1817,1
524040,3Burs1JDgHMNXZ7wAMwe8u,4322,1
1772609,3by8IfnW9dZ2t4pZw1WVxz,9565,1
986189,3C4l3mGOdu9B1gdaBFdCcE,6650,1
1025430,3C542UknrX76XSRXTyQ1Qg,6948,1
1484478,3C5in0EVdoGepp5bA6lhlE,8901,1
2319697,3C5J4wBnhT2O8oqwXdaSxQ,10505,1
98353,3cahGAUUQ0n55EjLBs2Wjo,2080,1
1825835,3cCjughRXDNWBQMWDOSoBn,9741,1
988634,3cdhgO3vgHyOIADMXokd2t,6669,1
428803,3cfOd4CMv2snFaKAnMdnvK,3858,1
712526,3cg0dJfrQB66Qf2YthPb6G,5237,1
1417861,3cGyrppZWoGKI5IA8amT5e,8179,1
1049314,3CgZCQyuyxHRMWB9BTwmni,7146,1
1431210,3cHyrEgdyYRjgJKSOiOtcS,8642,1
1733581,3CRDbSIZ4r5MsZ0YwxuEkn,9367,1
175513,3cU9b4vb5yzyM12RXJ1k3s,2776,1
1422419,3cuGik6VFOpDNWW4yFqnl9,8579,1
1037373,3cUxncrTWSA9lhlQbuIwUY,7047,1
268690,3cw3Z7mS55gd3NUjh4k0bL,3240,1
2301113,3d3ELsqKlQ7WA0a10Isu3l,10484,1
32979,3D8dwH690MXQRhtIZTSS9c,812,1
703476,3d9DChrdc6BOeFsbrZ3Is0,1046,1
9324,3D9iV6cYkYJRAPFO6DRKIE,248,1
849209,3DamFFqW32WihKkTVlwTYQ,5945,1
1164073,3dC5KuwcVQGuB497YYPH3M,7846,1
205804,3dmqIB2Qxe2XZobw9gXxJ6,3082,1
52559,3dPQuX8Gs42Y7b454ybpMR,1148,1
1700979,3DQisSEr1TLp9H0BEeKiQS,9220,1
537554,3DuHOCe1dbf3XKF8uoc5oM,4370,1
136125,3dWNUqrgkQakv9fj5epwPK,2392,1
137623,3dxiWIBVJRlqh9xk144rf4,2407,1
100122,3dY3T5s5F4WrNp8w3R36L1,2098,1
52957,3Dy4REq8O09IlgiwuHQ3sk,1172,1
1513312,3dYD57lRAUcMHufyqn9GcI,8597,1
1098545,3e0yTP5trHBBVvV32jwXqF,7476,1
1399499,3E6iea9uEmB7gRru4lyP6h,8420,1
2509989,3e9HZxeyfWwjeyPAMmWSSQ,10741,1
1938851,3ebXMykcMXOcLeJ9xZ17XH,10042,1
837558,3ebYtLVuV4HzEZUDcpZB9p,5864,1
2334317,3ee8Jmje8o58CHK66QrVC2,10522,1
611489,3EGObjEhLmWZ8uKcVRGtIi,4709,1
1485093,3egoToaYN6II7mnVvjt8LR,8906,1
701616,3eiEcBQ9QBHyDmCwuoQXLZ,5192,1
758561,3EIQofQf9NloNNmvg45MFE,5525,1
2412689,3EPXxR3ImUwfayaurPi3cm,10643,1
2647527,3er147SR8vdcVDNO7S5vGK,10839,1
584043,3EUl8M6SzxZl03NPkB8mUd,4547,1
844608,3evG0BIqEFMMP7lVJh1cSf,530,1
777056,3EYLxYSyCO4fsIIz79rW9z,5615,1
953512,3EYOJ48Et32uATr9ZmLnAo,6462,1
719359,3F8xLc6T4VvKH7I6wqVAN2,5264,1
612836,3FAclTFfvUuQYnEsptbK8w,4092,1
3026459,3FAJ6O0NOHQV8Mc5Ri6ENp,11056,1
84466,3fbnbn6A5O5RNb08tlUEgd,1859,1
1104043,3fDsErbmOD3TuaSDuxSXav,7503,1
421086,3FEhbAkm1Dy21UvhbYhFM3,3828,1
409507,3FhNJaCNypOAnZccdYGAWN,3786,1
1448722,3fiEww86ZY2XTCo7DQnqU6,8705,1
2193865,3Fj47GNK2kUF0uaEDgXLaD,10375,1
1673164,3fNaQSMgFrYTkTshRX7J1u,9100,1
957219,3fNmCM9qLR9et5ejJe3PFi,6486,1
606390,3fnPv1LRMxENr63afVhaz1,4676,1
1802477,3fqwjXwUGN6vbzIwvyFMhx,9409,1
838341,3FtYbEfBqAlGO46NUDQSAt,5405,1
1774872,3FWPoYBDserKdzcattMFGa,9583,1
632945,3Fzlg5r1IjhLk2qRw667od,4829,1
951051,3g2fYZW5v2od8KIF7VktT0,1835,1
47269,3G69vJMWsX6ZohTykad2AU,1088,1
1420607,3G6hD9B2ZHOsgf4WfNu7X1,8558,1
10744,3gdewACMIVMEWVbyb8O9sY,293,1
2386647,3GJ4hzg4lrGwU51Y3VARbF,10607,1
943067,3gkJJRee4g5ECAyCHA0RHB,6402,1
661479,3goSVuTt3fDYDP6kRnFwuL,4976,1
68506,3gsCAGsWr6pUm1Vy7CPPob,1502,1
355319,3gXMNdXzS4KkS8DQJbXxdN,3543,1
187879,3gyEt1vswIEbpQqBs18Lha,1733,1
743777,3H0XRfbPaBqLd1UjzRMVnt,5414,1
1072471,3h3BXv7Iq5CTTiN9CHgkNe,7299,1
2718477,3H3r2nKWa3Yk5gt8xgmsEt,10895,1
8070,3hAaCXvutknQugsPFogh8H,207,1
695943,3hb2ScEVkGchcAQqrPLP0R,3067,1
2728425,3hg1tMeMdz9SUeAwf9dscu,10898,1
1797669,3HGijwHd49WZNZFVh9qcf6,9688,1
1410981,3Hh1nMV2sAM2noqVov6uUn,8480,1
1760743,3hhbDnFUb2bicI2df6VurK,9460,1
61323,3his1UkcI0rwrniPDR9kTj,1328,1
355400,3HKENICtez4Mz0tnUqpFIP,3546,1
1057087,3hlksXnvbKogFdPbpO9vel,7200,1
1107049,3HNTLCpAGnizbyJmk7466r,7533,1
354889,3hqsBLMAqJqrhr434Z7WlA,3534,1
1709964,3hRV0jL3vUpRrcy398teAU,9262,1
347923,3hS5RCp5EE1wUiiE7f8dM1,3477,1
3261347,3hUxzQpSfdDqwM3ZTFQY0K,11108,1
954916,3I1vEQhGwRK7URrTq4BqNl,1379,1
1095453,3I8zx5hE49QaCIWR7BJ2Di,7449,1
709027,3iB8eciGU9vZkaDYkz7Ir9,5234,1
176961,3ibKnFDaa3GhpPGlOUj7ff,2800,1
2448139,3id2EVGKc3eFAMn9nFnB0r,10675,1
1405512,3iEBmAit4pwTxnvEfK0bNU,8456,1
1693848,3IesVVqYxCsRCsz5OCmC7q,9193,1
62531,3IGb1Cn9P0tw4ksAHWneIX,1349,1
745560,3iiiGE0oiq7KqOGoHCPpui,5423,1
133162,3IM8o8iSe6pm8gwsbxiPHR,2371,1
150014,3iMRGDhn0ghHIUMmlKrJOh,2584,1
1873702,3iOpiHDobxZO7S4p9Y2Fgu,9892,1
70791,3Itm562ehs8i2B7JmqwyOw,1537,1
75530,3IuSgREoO5y88HdIcE2Xee,1607,1
1206619,3j5QcKYJ836ZBbcj1OoEod,8147,1
180849,3jButwtJMLx3Ub61BfRiHh,980,1
2634165,3Jby9Ezr1E7wCsXe0Dexa6,10823,1
98262,3jFP1e8IUpD9QbltEI1Hcg,2077,1
752542,3JhvYnOfKLJuWC7jEU0GmJ,5456,1
998171,3JilapcaOXzjR9gtvCY8FO,6741,1
1062815,3jJrm3m3v7EO1HC19PYxlY,7032,1
2917556,3jjujdWJ72nww5eGnfs2E7,11011,1
1833407,3jJZVeExYzVYiV6Y9Fl3DX,5894,1
1506843,3JOF9NzQVkUXtCcJbEQuAb,9015,1
97039,3JOVTQ5h8HGFnDdp4VT3MP,2053,1
396977,3Jq9rsqmRtqcVKtzP9dnxZ,1040,1
90551,3jQyadhLTxpxadQlkFh2b8,1984,1
352404,3jS7bB0oXVOwGFZn3aE5NV,3513,1
1212931,3JTAiYMIby5pLUjJCcuYSS,8177,1
115232,3JtRSUOj7wSAXFG76T89v8,1811,1
1198980,3JvKfv6T31zO0ini8iNItO,8102,1
998974,3K2es3gElMRJ3qvmPW442g,6756,1
686325,3K4r00KlXytLJDfuytngmx,5105,1
1715126,3KbFtYPyVP6C7BQVgH2cCf,9286,1
956611,3KiCzO6XdIWcAtUZnjLIoX,6483,1
139706,3KiexfmhxHvG5IgAElmTkd,2431,1
1404523,3KJ7oQbRWhIIgXtnc8ojdv,8449,1
2497134,3KkXRkHbMCARz0aVfEt68P,10729,1
705733,3kM50GD76NgPWaTfKKKTz3,5222,1
894460,3KsatAMRt1a7iryhWt5I8U,6116,1
1433113,3ktWkdvtG0CF0T2dEpek0H,8651,1
66751,3KzgdYUlqV6TOG7JCmx2Wg,1472,1
1405074,3KZw9g7PNBBx66sHNqme6Z,8453,1
356738,3L2Nyi3T7XabH8EEZFLDdX,3552,1
781729,3L6Pbo6qv2F9cWSOCjRHHM,5633,1
531366,3l9CW99AHtExIRV4hW2N5m,4277,1
983991,3lAun9V0YdTlCSIEXPvfsY,6627,1
1072356,3lBRNqXjPp2j3JMTCXDTNO,7296,1
275840,3lec3CzDPAxsZokPph5w87,3285,1
106508,3lh3iiiJeiBXHSZw6u0kh6,2146,1
927822,3LI4MmibTkXH5cGpCGZgyw,6333,1
826217,3lPr8ghNDBLc2uZovNyLs9,5816,1
1124515,3LWpOcr8kYmsHvqZsTLxna,8311,1
64967,3M0QK0bYdiGMu6JNoPk8YG,1439,1
150987,3M8FzayQWtkvOhqMn2V4T2,2590,1
66224,3m8lTUL5GxGUNSaycI77ND,1457,1
605620,3mC51NEpHd02E8SsfP1gja,4670,1
1506897,3Mi8mCnvcBPdiPgmHYWEow,9018,1
1068170,3mI8v4GmCVlvcxXyzzX0Tv,7278,1
842864,3mJq2ZlI3ZN8hvmRSdzRy9,5891,1
279810,3MjUtNVVq3C8Fn0MP3zhXa,3318,1
525032,3mlMpmY8oZIBFc39D9zLbh,4328,1
1245422,3mNJVFeuvBZ2a82FOWjW5G,8357,1
177015,3MrRksHupTVEQ7YbA0FsZK,2803,1
67001,3MrWxJaD2AT0W9DjWF64Vm,1478,1
1110861,3MxJGBnYaP4yQYUv90HLqZ,7563,1
434547,3N4DI1vuTSX1tz7fa2NQZw,3849,1
76881,3n5iUh2Z6P7cnWins22W0F,1646,1
1427747,3nB82yGjtbQFSU0JLAwLRH,8621,1
644102,3NdHYXQK5gkFFEZvSMVVj6,4901,1
1823499,3nef5W8jTkXrOKgCu4kmq7,9736,1
143433,3Nf8oGn1okobzjDcFCvT6n,2501,1
276769,3NfxSdJnVdon1axzloJgba,3297,1
65293,3NJzkMApQqAudLSgYb5Bz2,1448,1
213358,3NlLmKBJozwoi0k03Feb1N,3151,1
1774305,3NLnwwAQbbFKcEcV8hDItk,9577,1
996144,3NLrRZoMF0Lx6zTlYqeIo4,1955,1
1775184,3NNaXodrXSd5HkY2nAJZ8H,9586,1
716149,3nqqDo8CcCLke3ZoTgiOKf,5252,1
130052,3nQtkvFMNkRwxjKVAlGPcG,2335,1
1211022,3Nr5xbZHKjkGn2iSor3WHM,5655,1
6090,3NRf3hwlsoUWe0YnN3jqWL,167,1
385284,3ntrdR24dLkKrzSGRv1FlH,965,1
1080047,3NvQv1uivFX5UAlGQta9x4,7337,1
78737,3nvuPQTw2zuFAVuLsC9IYQ,1691,1
78892,3NXVsfnLRwiITqmh0aQhYc,1703,1
1105006,3o1cohFfwd57rAvrbyVE5e,7521,1
68567,3O4s2m47MFhnGqmpkjoKYk,1505,1
1006248,3O5zp6tOdGFWi0NdzC0frI,6816,1
1460106,3o9uL1uNPcen0lItb1Hw3m,8757,1
18447,3oEkrIfXfSh9zGnE7eBzSV,638,1
604451,3OhbPq5LjMPmIpqhC8f71o,4658,1
173713,3OItfXrp5CTffr3AEooaQS,2764,1
29889,3oJtUnnt5uYPtzulIbLw3D,785,1
156028,3okVoGnSQxT0D7YtOoWIaT,2644,1
987143,3oL3XRtkP1WVbMxf7dtTdu,6654,1
98890,3OpGUlDmRUXh0NkIYWoIlD,1271,1
49158,3ou9rSNUQnE7XYmJkUUIOc,842,1
940222,3oUphdZVPyrsprZ8FgbmQS,6396,1
102896,3ovjw5HZZv43SxTwApooCM,716,1
471966,3p7HRdA0TkzSJhAwgGd5nv,4109,1
641777,3P7PWShavgwjPiV08zzbXv,4886,1
1988869,3PbV3ocgAp3Xn0omGFC0cG,10180,1
2834713,3pCt2wRdBDa2kCisIdHWgF,10952,1
331305,3pE1kw5TggEb1erG1hAsXJ,3405,1
533619,3pf96IFggfQuT6Gafqx2rt,4364,1
635,3PG7BAJG9WkmNOJOlc4uAo,53,1
4041,3phsdn47aWC43rv50hQbPC,137,1
2103399,3plC0OpTQr2h0M2CUNmgyu,10297,1
1180705,3PLyl3Ir75VkGgX0KEehqh,7920,1
1187574,3pm1X3oQBKQ4vcp3i9PWRg,7994,1
198052,3pRaLNL3b8x5uBOcsgvdqM,752,1
97380,3pU1CUgPiFfxPCpscwIwQR,2059,1
196902,3pyYQ0V1lEqCVhVElrxZlX,2986,1
1047368,3PzsbWSQdLCKDLxn7YZfkM,797,1
976879,3pZVH0mPC6fxtmjOT0i9t5,6582,1
178584,3Q6DKhEtaassSjl62Q3EAz,2821,1
2079521,3QftqIoFrzYaEOGrQdjWe7,10255,1
1851320,3QGsuHI8jO1Rx4JWLUh9jd,9823,1
1443011,3QiAAp20rPC3dcAtKtMaqQ,2620,1
971852,3qim3nNFg4aSTLZDLAFXhx,3837,1
14300,3QIoEi8Enr9uHffwInGIsC,395,1
1736325,3Qiv7UhkqYeBExD6gZ1m3k,9382,1
732460,3qiyyUfYe7CRYLucrPmulD,5336,1
120,3QPQItOROGQUBbStogfu2g,18,1
1196962,3QQMGwA6DtW1SK16c6wcgg,8093,1
79830,3r6XCeAbWNqWIbY6VoZlwO,1741,1
581367,3R7e2jGs4kNDvkzEvqcnsc,4532,1
119147,3r7EMpGRK1lSFgeH0YDFht,2251,1
781980,3rEwGRmPVVudVjqdgv0tRR,5636,1
1057675,3rJAP9G6hjx2kN8Jsvas09,7212,1
2150411,3rJDsZjIaCfJQSqRUvl0BM,10351,1
1092233,3RkQ3UwOyPqpIiIvGVewuU,2647,1
1730348,3rKYiySCDMUKTw5kGVVhaa,9355,1
2865605,3RKywhObU25JLEypRY6HWx,10974,1
688673,3RlsVPIIs5KFhLFhxZ4iDF,3264,1
3766352,3rmo8F54jFF8OgYsqTxm5d,11203,1
885226,3rMsX63C0IZVnOT5LGYoTH,6146,1
483875,3Rn2n87UEQV0YxDCxvqSI8,4139,1
352292,3RNyGLgSvmVRZ7xKUp8Wgd,3507,1
1724416,3RptaQ5Xb8WvtpItZ2f9Hi,5291,1
735660,3RTUfvRgq3pYTf7XY0FIcS,476,1
1413721,3RV8jF5D9Gn37aJhUoukdz,8507,1
437741,3rXCnvL6xP83VsYUg4rm7e,3963,1
212734,3S2R0EVwBSAVMd5UMgKTL0,3136,1
1127345,3s3ciLHOXE1xVqGkdxwHPs,7659,1
1443681,3s4aPZxB3m1ttbhOiIPxcd,8682,1
1459608,3s4U7OHV7gnj42VV72eSZ6,8751,1
1037435,3s5ogvexUgA6XjNj37zpnP,7050,1
1189904,3S7HNKPakdwNEBFIVTL6dZ,8024,1
149330,3sddYhFkEkyioYzyTfo3Kw,2574,1
1053314,3SdTKo2uVsxFblQjpScoHy,1568,1
1740383,3SErMoIKdRELto2OspGs5L,9406,1
36027,3SGP8It5WDnCONyApJKRTJ,848,1
331308,3skM38W3Wfi9StAHk8tW7k,3408,1
411547,3skn2lauGk7Dx6bVIt5DVj,3804,1
641307,3SktMqZmo3M9zbB7oKMIF7,4883,1
1117182,3sP3c86WFjOzHHnbhhZcLA,7605,1
139872,3SPcBPzvbmWLl8NU5efx4W,2443,1
1146922,3SPVZJzf1Hs30rB6yXVf2y,7740,1
1410841,3sTpgVvp9dotoynnzRUuaS,8477,1
998141,3SURw8tyyU8bQ0Nm4pLhKq,6739,1
1105535,3svn2Dm08WkgcBqzkzEPo3,7440,1
433565,3Swt054pZsrDRiltXWpXxS,3927,1
1902695,3SwZekRsxV4zUSBHc3nlRz,9966,1
443003,3t4p9vIhemAhCMr6hfL2pa,4005,1
2099981,3t5OV1asJHmOlf23T08CLv,10291,1
176390,3TAtUJc4Sj913Cs5gBUeu0,2791,1
39979,3TCauNPqFiniaYHBvEVoHG,929,1
1037244,3TcL0dyCMyr0kyTTc4NLgI,7044,1
970287,3tDwAIKdpcL4hqKXGtaoAk,6535,1
763620,3TETmhGNWOcquUTtcr6RIR,655,1
260477,3tFECpGckFpp0HpQje78gi,3189,1
8812,3TIsaxDoRyxVcPfPRKN8Y2,239,1
61597,3TKOJWYOMrp98OB19y1A0n,1339,1
663258,3Tm90zTQXKVR2q0KBXgC46,4994,1
1901726,3tP6QKbXvtrxiDI7QwKyUf,9961,1
1505785,3tparQo9i79Jztnd7sSMHx,9012,1
124030,3tRv4ZYZimrL27flnjgeR6,2278,1
84027,3TW48DvQ7ChwY1Yy1tkMaP,1838,1
13305,3TwtrR1yNLY1PMPsrGQpOp,356,1
2376851,3TxnGSedv9ZKBFtiC0li1z,10589,1
1871571,3U3J5v3rkx89WnFEQvAJD5,9877,1
1432996,3U4isOIWM3VvDubwSI3y7a,8369,1
151376,3U5JVgI2x4rDyHGObzJfNf,2596,1
990491,3U8dHeggJ8IBe0UCb1gbyB,6684,1
78145,3uCkIqD0VzQUijbs8WIizs,1685,1
1051645,3UDmHZcBTQp8Iu8droNtUl,7158,1
116967,3ueq4reab02CypseErxvwS,2221,1
1140664,3UGIZ8qcrMTwzLbx6Kttqt,7719,1
2347713,3UgJrT1a5XAApXsL5DUVJw,10544,1
567175,3UhXPxLDFKCj1ZO6mmtV0a,4472,1
1037504,3UKy1X3nGe5diFqN5swaFz,7055,1
471389,3uliGwmB52ZA7brgpZMzyH,4106,1
975214,3uma4z6bJJxig2eUILcDbp,6579,1
865776,3UmaczJpikHgJFyBTAJVoz,6014,1
145136,3unsLiH5FXmaDWtT5Imolu,2515,1
263108,3UpS7kBnkVQYG13pDDFTC4,3207,1
2148,3uRaD26t3RkJ8n549udQ83,98,1
27415,3USOTQdPtZlgVurwaqsdI5,755,1
1395,3Uvx1TO0Kg5HgGPk58lHXv,83,1
1211951,3V1H6liHwCDcWeqdPJabOM,8174,1
755457,3v6QRVoTo3wwjkA0Wb6CIW,5502,1
970444,3VA8T3rNy5V24AXxNK5u9E,6540,1
374090,3Vby4nGmtbDo7HDJamOWkT,1907,1
1106055,3vGkyQlCw8LklNip0ZUELC,3187,1
594417,3vIVCdRx0jaxegLrtuGYvH,4436,1
1113828,3vk0GnIa9jp1B00felbJQE,7581,1
52946,3vkQ5DAB1qQMYO4Mr9zJN6,1160,1
1002956,3VmHqPccXgI7qGIfAcgbXs,6786,1
359080,3VmkoSLly70fuWBHjkVOzb,3561,1
64080,3vO2BbrhKNV2PDl276BUIZ,1415,1
84503,3VO99ZYwuDoo50qS74DgXT,1865,1
1746234,3vOmmLuvEUgGaVuRsCs2QF,9430,1
899715,3VTNVsTTu05dmTsVFrmGpK,1757,1
604711,3w3ceKjsqIXXNe3L4PRtBK,4661,1
1188101,3w3y8KPTfNeOKPiqUTakBh,7997,1
806584,3wAX3qn53iQUFE84hpfeen,5723,1
1189512,3WC5CVAahvn98hiseoIvbw,8014,1
1453359,3WKg25vrbjJlkhsgl2W4p3,8718,1
3732140,3Wrjm47oTz2sjIgck11l5e,11200,1
1426616,3Wts4CYCv9ERP1zki0xuUV,8612,1
1169023,3Wu6MhnZuLuzfH5wFC2g9i,7863,1
2089781,3WUEs51GpcvlgU7lehLgLh,10270,1
1241096,3wvFggj1ihpMGOecTVSanj,8324,1
3266909,3WWdKjjDoPMZRII9YjUzrO,11117,1
2106961,3WxmlTZ85sCYFnuIXmUAEe,10309,1
1114980,3X01VeoR0GckfiXlFRrJmF,7593,1
1415096,3X7uFMzJrEE0sxn62qd8Ch,8513,1
1215756,3xdjjKMcMOFgo1eQrfbogM,8192,1
920479,3XH8xjp75m3QVstVfX6orj,6303,1
39880,3xiObYXvzJVntlumnHItwJ,928,1
1023154,3XpgLBx3TGuDIFV5gUaR0w,836,1
37519,3XScDUWDlpXcHdM88OOkLC,880,1
