,id_chord,id_spotify_track,id_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,name,popularity,album_name,release_date,mood
3792,6000298,7FGho3Adev1y2hTB949PGv,9000298,0.55,0.749,7,-5.402,0,0.0403,0.004,8.74e-05,0.231,0.221,128.011,228973,4,,,,,3
3793,6000299,4YRvb9B8cgvhst11qk8CKn,9000299,0.646,0.359,5,-10.388,0,0.155,0.247,0.914,0.0872,0.154,119.885,360147,4,,,,,2
3794,6000300,4nXkbcTj3nyww1cHkw5RAP,9000300,0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,207267,4,,,,,11
3795,6000301,7Ar4G7Ci11gpt6sfH9Cgz5,9000301,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,227267,4,,,,,10
3796,6000302,4p8QcNkaq2FQj8uGJ7HEDK,9000302,0.532,0.441,2,-12.866,1,0.0434,0.228,0.0,0.0846,0.67,169.275,255267,4,,,,,9
3797,6000303,3rhyMywAzKIALXc1uQYB1d,9000303,0.571,0.491,5,-11.351,0,0.0281,0.503,0.00568,0.098,0.37,96.028,305000,4,,,,,6
3798,6000304,7JJmb5XwzOO8jgpou264Ml,9000304,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4,,,,,11
3799,6000305,33OVwHAdsrJELptAp74TqW,9000305,0.56,0.933,2,-7.508,1,0.0561,0.000784,0.075,0.0594,0.451,141.937,279253,4,,,,,7
3800,6000306,1wLQwg0mloy3yXjL0jPE0N,9000306,0.365,0.892,4,-8.036,0,0.0786,3.31e-05,0.0948,0.751,0.176,136.133,323373,4,,,,,4
3801,6000307,3yZQk5PC52CCmT4ZaTIKvv,9000307,0.572,0.912,7,-4.875,1,0.0707,0.00155,1.2e-06,0.102,0.606,156.073,187187,4,,,,,7
3802,6000308,46Kcradxrva9Dny4lHU1b3,9000308,0.642,0.873,2,-5.821,1,0.0551,0.00394,0.0,0.175,0.662,82.002,192053,4,,,,,11
3803,6000309,0zewUY3RSh8yaV7q66Okem,9000309,0.68,0.847,5,-5.987,1,0.0449,0.000433,0.0,0.331,0.834,123.96,189107,4,,,,,11
3804,6000310,1ozYwEeDttK6iWc1yQS8c4,9000310,0.604,0.78,8,-5.792,1,0.0353,0.00382,0.0661,0.107,0.287,103.99,189240,4,,,,,4
3805,6000311,5Q4H1XkVHxQjnrHCUpS61d,9000311,0.592,0.891,5,-4.766,0,0.0522,0.000912,0.000128,0.25,0.571,127.955,186600,4,,,,,7
3806,6000312,2wEjPgOCEczmjlvq60LyQi,9000312,0.606,0.924,11,-4.531,0,0.0349,0.00216,3.3e-06,0.24,0.965,144.998,206840,4,,,,,11
3807,6000313,2zkXavDV9dw8uR0pfhsBt2,9000313,0.508,0.858,5,-5.309,0,0.0557,0.0002,0.000113,0.186,0.385,147.059,197693,4,,,,,7
3808,6000314,4NTL7fT4eqfPao94lmqth2,9000314,0.676,0.756,7,-6.528,0,0.0446,0.00217,3.08e-05,0.104,0.543,126.98,197467,4,,,,,7
3809,6000315,1zN3CZlafjfEiMR9uXQGrW,9000315,0.531,0.937,2,-4.756,1,0.0548,0.00156,0.000763,0.064,0.618,170.021,198467,4,,,,,7
3810,6000316,78tro1rpoxmqjbjiRRRzoH,9000316,0.21,0.233,5,-11.636,0,0.0287,0.827,0.0039,0.129,0.095,88.679,211893,5,,,,,1
3811,6000317,6od5hFv9IT5JHc7NEF9HRv,9000317,0.57,0.865,8,-4.518,1,0.0472,0.00205,0.0,0.404,0.691,110.01,178600,4,,,,,11
3812,6000318,2fh3bZ8jZhMxOcfESE9nQY,9000318,0.559,0.895,1,-4.476,0,0.0832,0.0154,0.0,0.175,0.59,183.825,213093,4,,,,,7
3813,6000319,6TzJLISIitIzn1WtjDY0Op,9000319,0.578,0.886,11,-4.348,1,0.0633,0.011,0.0,0.143,0.615,80.008,180627,4,,,,,7
3814,6000320,3px2rAPu74ltbkf9eZsZ8h,9000320,0.562,0.904,1,-4.947,1,0.0807,0.00302,0.0,0.0433,0.651,94.481,158667,4,,,,,7
3815,6000321,1BECwm5qkaBwlbfo4kpYx8,9000321,0.462,0.538,0,-5.527,1,0.059,0.0137,0.0,0.429,0.405,139.256,203507,4,,,,,6
3816,6000322,6V68ItawQkQlZhYIf1S86C,9000322,0.455,0.91,2,-4.464,1,0.166,0.000247,0.0,0.107,0.447,114.109,198040,4,,,,,7
3817,6000323,2fmCA13dwQQOGBIbIOWRiJ,9000323,0.49,0.848,9,-5.05,1,0.0645,0.00043,8.49e-06,0.0665,0.698,175.998,196520,4,,,,,11
3818,6000324,3fwKVZ73y7UUGMyR6rVCRa,9000324,0.556,0.708,7,-5.708,1,0.039,0.00329,0.0,0.329,0.206,128.006,254320,4,,,,,3
3819,6000325,5eoZTdiq4C4aoEfUwAN0ha,9000325,0.531,0.825,7,-5.333,0,0.0545,0.00191,0.0,0.329,0.824,156.071,171520,4,,,,,11
3820,6000326,2DgdHcjWmO3qd50RzuBLgZ,9000326,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,208707,4,,,,,7
3821,6000327,5j9yOfRB2s6OMS1YwwYiMw,9000327,0.174,0.337,10,-8.767,1,0.0313,0.474,0.000294,0.11,0.0978,85.574,202547,3,,,,,2
3822,6000328,3BDxv4ORzOpXAsa4lWVl4i,9000328,0.577,0.939,1,-1.352,0,0.108,0.0272,0.0,0.24,0.714,105.092,168613,4,,,,,11
3823,6000329,76vMKwFtdDDCLcM6zXybjB,9000329,0.491,0.867,6,-2.313,0,0.103,0.167,0.0,0.458,0.602,167.965,189187,4,,,,,7
3824,6000330,22oEJW6r2rMb9z4IntfyEa,9000330,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,169667,4,,,,,7
3825,6000331,1rqqCSm0Qe4I9rUvWncaom,9000331,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947,4,,,,,11
3826,6000332,0wdV94AXGRphrbkDWLNzVC,9000332,0.271,0.948,1,-2.207,1,0.263,0.0467,0.0,0.163,0.515,83.19,186600,4,,,,,7
3827,6000333,6PFoEnjp0PAe5siGswjH9i,9000333,0.526,0.891,6,-1.549,1,0.0482,0.0375,0.0,0.375,0.804,94.095,219467,4,,,,,11
3828,6000334,5trCWbYtza0QUxdmF9HAPX,9000334,0.424,0.892,8,-3.78,0,0.193,0.0426,0.0,0.711,0.762,174.008,198947,4,,,,,11
3829,6000335,4hUR3thIs01mQUtVmZFJ8F,9000335,0.517,0.955,10,-1.848,0,0.167,0.0224,0.0,0.364,0.61,132.951,177800,4,,,,,7
3830,6000336,50Hv5NZIM0puIUoBttjpfb,9000336,0.285,0.922,2,-1.932,0,0.247,0.237,0.0,0.159,0.472,198.063,160747,3,,,,,7
3831,6000337,18ULKfQl3KpCnklAKFfO2t,9000337,0.52,0.878,6,-1.768,0,0.0616,0.0133,0.0,0.0433,0.783,168.033,166733,4,,,,,11
3832,6000338,18xmRkPWE0sGUzFyNNAAhN,9000338,0.346,0.35,2,-4.988,1,0.0328,0.876,1.98e-06,0.0708,0.315,126.444,229053,4,,,,,2
3833,6000339,4b7gGloX3RJHBlqQVK78fC,9000339,0.503,0.157,7,-23.485,1,0.471,0.854,0.856,0.0944,0.531,129.156,36973,3,,,,,5
3834,6000340,4E89wfYbGzoNolObrFhoG4,9000340,0.501,0.941,6,-3.487,0,0.199,0.0533,0.0,0.358,0.69,170.062,177520,4,,,,,11
3835,6000341,5Tpo1UIFouVNIcEDpkxTSj,9000341,0.514,0.933,4,-3.347,0,0.156,0.0433,0.0,0.832,0.603,169.918,203613,4,,,,,7
3836,6000342,0EQCmMEQu5YHEFeh9QcnCB,9000342,0.6,0.946,5,-4.134,1,0.114,0.0131,0.0,0.296,0.621,145.004,203840,4,,,,,7
3837,6000343,1LF5HQ32hztQWzADGH8ys4,9000343,0.539,0.912,2,-3.493,1,0.138,0.0176,0.0,0.115,0.41,156.067,191867,4,,,,,7
3838,6000344,1Cqhp6H0BlD8j2770dHGEc,9000344,0.426,0.97,9,-2.512,0,0.164,0.0135,0.0,0.291,0.431,170.196,202027,4,,,,,7
3839,6000345,4HrU7KlBRwC5IWOX8EYF1k,9000345,0.297,0.563,11,-10.935,0,0.0529,0.717,0.0881,0.8,0.198,77.771,155507,4,,,,,3
3840,6000346,6cZSRZJfYKvNzUo8ZNUy81,9000346,0.467,0.848,9,-3.063,0,0.0716,0.0617,0.0,0.29,0.674,170.036,205752,4,,,,,11
3841,6000348,4eYKxZTC1YYyGiSTHZne7m,9000348,0.629,0.824,7,-5.56,0,0.075,0.138,0.0,0.135,0.613,166.998,210253,4,,,,,7
3842,6000349,1ejjdxSSIYBaWavDfSdcTq,9000349,0.427,0.737,4,-4.124,0,0.0475,0.228,0.0,0.377,0.653,116.976,196653,4,,,,,6
3843,6000350,6uY9kK6gdGDCeT5sklQG7u,9000350,0.418,0.827,11,-4.133,0,0.0476,0.138,0.0,0.336,0.448,124.532,220720,4,,,,,7
3844,6000351,0MSC5BYWcNhcBNNYORXZyj,9000351,0.66,0.799,8,-4.644,1,0.0995,0.106,0.0,0.154,0.475,125.966,200227,4,,,,,7
3845,6000352,4bHsxqR3GMrXTxEPLuK5ue,9000352,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,250987,4,,,,,6
3846,6000353,2ugghimAssmeO3YpFIV7mb,9000353,0.726,0.537,0,-8.896,1,0.113,0.316,0.0,0.0707,0.887,96.91,145707,4,,,,,10
3847,6000354,0viZ7D81W8pD65TkzaFkXT,9000354,0.683,0.637,7,-11.906,1,0.049,0.0153,0.0275,0.0945,0.884,90.637,247027,4,,,,,10
3848,6000355,7j74lucZ59vqN67Ipe2ZcY,9000355,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,273173,4,,,,,9
3849,6000356,7bhI6rnvaVw8qgZPn32qE0,9000356,0.477,0.519,2,-12.461,1,0.0358,0.328,0.748,0.0949,0.102,175.094,310693,4,,,,,3
3850,6000357,61GKwfY9SlivF0OALGCd4O,9000357,0.476,0.392,4,-19.688,0,0.0457,0.587,0.671,0.137,0.191,127.871,333200,4,,,,,2
3851,6000358,00GQ9qe5Pz6zXQNLgnzhQB,9000358,0.464,0.551,0,-9.979,1,0.0495,0.588,0.00209,0.76,0.436,118.346,538280,4,,,,,6
3852,6000359,2FUJYOW31lrvFdrO7tYNNl,9000359,0.628,0.77,0,-3.137,1,0.0327,0.00613,0.0,0.382,0.849,137.047,188440,4,,,,,11
3853,6000360,2yOsDXGw9QfECnCnlEJUFO,9000360,0.788,0.482,4,-6.292,1,0.0298,0.167,2.92e-05,0.183,0.523,95.968,196347,3,,,,,6
3854,6000361,701DK0It9f7iurRnzKvF0y,9000361,0.76,0.598,9,-5.838,0,0.0268,0.151,0.00259,0.0314,0.937,103.977,249120,4,,,,,10
3855,6000362,1RCEmWa69NNFOEkMmG42yZ,9000362,0.643,0.803,6,-3.961,1,0.0405,0.0168,0.000131,0.0819,0.86,123.979,203404,4,,,,,11
3856,6000363,0lBOxYabLsCS8Hg5ZRaz7p,9000363,0.608,0.687,8,-6.447,0,0.0372,0.0417,0.0,0.0966,0.897,156.95,206333,4,,,,,10
3857,6000364,1mU8A0bKStnhYuS043o6Je,9000364,0.461,0.892,6,-4.807,0,0.0901,0.00187,1.34e-06,0.0942,0.35,137.35,245196,4,,,,,7
3858,6000365,2UKMqNCVsHrAYzBZMA0rxL,9000365,0.51,0.759,9,-4.854,1,0.101,0.034,0.0,0.077,0.237,91.123,207142,4,,,,,4
3859,6000366,24NU7qT0bvRRCAqE0QFVZ0,9000366,0.54,0.966,10,-3.884,0,0.0637,0.000122,0.000626,0.391,0.521,94.986,235853,4,,,,,7
3860,6000367,2yELpHAGvhCyVe5txGkFDf,9000367,0.569,0.621,11,-4.759,1,0.0322,0.13,2.01e-06,0.0808,0.497,84.966,166640,4,,,,,6
3861,6000368,31xmybhg0i4lxMIn45aVq4,9000368,0.277,0.962,4,-3.408,0,0.112,0.00398,0.0,0.354,0.355,95.056,185697,4,,,,,7
3862,6000369,64IcdRqfcN5rwqSqJpQDDe,9000369,0.616,0.855,4,-3.495,0,0.042,0.00379,0.000863,0.318,0.686,124.191,222453,4,,,,,11
3863,6000370,4xizoNhTZr45cMCraf2F2t,9000370,0.495,0.876,4,-5.11,0,0.0394,0.0178,0.0,0.133,0.63,100.014,283840,4,,,,,7
3864,6000371,054SKllowwoDEwg1MxZBMm,9000371,0.385,0.96,4,-4.852,0,0.134,0.0029,6.44e-06,0.164,0.442,167.962,238560,4,,,,,7
3865,6000372,6IW1i7jJYktT8EwF6TQ0bj,9000372,0.408,0.686,7,-5.926,1,0.0444,0.0301,5.95e-06,0.154,0.617,183.927,261000,4,,,,,6
3866,6000373,1ml5QVC4UXmAxrPyMUsAvO,9000373,0.556,0.765,4,-5.91,0,0.0371,0.0873,0.0,0.115,0.426,98.022,226187,4,,,,,7
3867,6000374,2Y4OxR3bgSPXDNrdHu13We,9000374,0.585,0.675,3,-7.759,1,0.0254,0.0192,0.013,0.199,0.717,108.003,263880,4,,,,,10
3868,6000375,2So3T035qYosHwTl6ZTBaw,9000375,0.475,0.706,11,-8.879,0,0.0596,0.0389,0.000649,0.126,0.513,187.897,190000,4,,,,,6
3869,6000376,7J2xez8bYgqOvfak0OMAbp,9000376,0.299,0.57,11,-6.582,1,0.0327,0.0718,1.05e-06,0.0674,0.38,175.973,326040,4,,,,,6
3870,6000377,2Am5MMVRsb9CIA8TC9qX7H,9000377,0.548,0.922,9,-5.689,1,0.136,0.0765,8.01e-05,0.333,0.452,100.997,236280,4,,,,,7
3871,6000378,6Ht5FxSYHwrUtBNagbQK0i,9000378,0.639,0.981,4,-3.67,1,0.0475,0.0339,0.000378,0.111,0.663,125.016,218333,4,,,,,11
3872,6000379,2DXtwEHWyvIpcUgJ3NAfV2,9000379,0.502,0.961,0,-3.819,1,0.0956,0.0076,1.92e-05,0.0749,0.772,92.007,236707,4,,,,,11
3873,6000380,3Ag3bUsoDGijaSJDW3fkHE,9000380,0.606,0.806,9,-3.532,0,0.0286,0.00573,0.0,0.226,0.67,125.993,246507,4,,,,,11
3874,6000381,7J68Z5WfOswfKmgZGv0aTT,9000381,0.65,0.791,7,-4.914,1,0.0243,0.0563,3.83e-06,0.206,0.784,101.052,240827,4,,,,,11
3875,6000382,2Vd8vOejsJg73djrUp5j6y,9000382,0.453,0.493,7,-6.862,1,0.0268,0.272,0.0,0.0863,0.379,171.897,250213,4,,,,,6
3876,6000383,2HWo8SFyLbt1YNg7kvD2b0,9000383,0.443,0.476,11,-7.428,0,0.027,0.312,0.00599,0.28,0.379,164.102,248747,4,,,,,6
3877,6000384,0KwKSt9eY0c36wZsLysuUD,9000384,0.445,0.948,9,-3.715,1,0.0678,0.00017,0.0,0.325,0.746,153.985,234800,4,,,,,11
3878,6000385,2VIwXi4b1ZXiwXB3qLR3Ky,9000385,0.498,0.473,4,-8.367,0,0.0277,0.683,0.0152,0.168,0.344,147.992,216133,4,,,,,6
3879,6000386,3oq9EzvYziZtnV2B8RYdpg,9000386,0.522,0.9,11,-5.241,0,0.0516,0.0401,0.0,0.314,0.462,97.485,244000,4,,,,,7
3880,6000387,59ZhCciSocpqL1KnC0eKwS,9000387,0.533,0.825,1,-5.706,0,0.0353,0.0247,1.04e-06,0.0662,0.566,103.007,418252,4,,,,,7
3881,6000388,3ftyrgFsYy3UW8cShwqWFv,9000388,0.349,0.8,11,-6.854,1,0.0477,0.0489,2.81e-05,0.0653,0.409,158.029,375048,4,,,,,7
3882,6000389,76KyEgkM32XiHPUmKQehbi,9000389,0.346,0.968,9,-4.787,1,0.147,0.00202,0.0,0.0606,0.401,98.927,265875,3,,,,,7
3883,6000390,68olf5DEzYVyslZH889NWe,9000390,0.338,0.305,4,-11.429,1,0.0328,0.888,0.0,0.0728,0.228,83.134,251333,4,,,,,2
3884,6000391,5MRhvMVZBaYlh6wvrV6eWm,9000391,0.575,0.673,7,-6.132,1,0.0294,0.131,1.62e-05,0.0956,0.607,127.007,219368,4,,,,,6
3885,6000392,3s0r6hZl2ht8JsXAe1sIat,9000392,0.41,0.878,4,-4.873,0,0.0669,0.0252,0.0,0.029,0.697,194.845,235840,4,,,,,11
3886,6000393,07FjFT2Gcr1JNQ8ZsrDfyJ,9000393,0.547,0.929,7,-5.371,0,0.0636,0.349,0.0,0.135,0.298,132.985,231891,4,,,,,4
3887,6000394,1roVjvsZMdLWFkNY5rlYgL,9000394,0.49,0.852,1,-4.969,0,0.0414,0.00803,0.0,0.361,0.467,94.989,214266,4,,,,,7
3888,6000395,1XIGMVFVnTlt9IvT7FnhsO,9000395,0.517,0.365,1,-9.242,0,0.0262,0.742,2.58e-05,0.117,0.115,137.898,317500,4,,,,,2
3889,6000396,7CicsoOp8IoGFlTra31QWK,9000396,0.412,0.907,6,-4.877,1,0.0644,0.000451,0.0,0.09,0.762,173.929,190733,4,,,,,11
3890,6000397,3qrPs2Idj6R38Owfllxpol,9000397,0.298,0.715,4,-5.706,0,0.0348,0.0174,0.0,0.108,0.255,188.117,275560,4,,,,,3
3891,6000398,6Cek3J0MNBSeDW6Nm4oWku,9000398,0.592,0.474,4,-8.288,1,0.0262,0.557,0.0,0.148,0.317,130.0,281827,4,,,,,2
3892,6000399,6tFL1jMvilI51uxzRe3bRb,9000399,0.463,0.908,4,-4.933,0,0.0661,0.0162,0.0,0.272,0.438,156.976,219320,4,,,,,7
3893,6000400,65pAYNUZbXSwZGzrIp3qTF,9000400,0.43,0.878,11,-4.033,0,0.0682,0.000717,1.6e-05,0.0438,0.446,160.048,272307,4,,,,,7
3894,6000401,6aHGcyNVfvfRQ9bo6XaIuy,9000401,0.477,0.541,4,-7.79,0,0.0266,0.117,0.0,0.118,0.202,147.922,266600,4,,,,,3
3895,6000402,003p10kgXDAUi68e2asmSf,9000402,0.517,0.877,4,-5.953,0,0.0403,0.0168,0.0111,0.144,0.563,105.966,303387,4,,,,,7
3896,6000403,6Jhob6PMhDI6RMnxPNFHmo,9000403,0.443,0.908,5,-3.893,1,0.0498,0.00546,1.66e-05,0.309,0.605,154.951,266693,4,,,,,7
3897,6000404,2ECmJXypwsn3fJ4s5c7eb6,9000404,0.332,0.597,7,-5.298,0,0.0278,0.0104,1.69e-06,0.348,0.106,79.906,278653,4,,,,,3
3898,6000405,7fcOGHRpsHkESDlF4XoQVW,9000405,0.216,0.416,2,-8.623,0,0.0306,0.425,0.0,0.0884,0.112,87.853,304520,5,,,,,2
3899,6000406,7swvApXc374jRyFLyoWBuB,9000406,0.583,0.891,2,-4.834,1,0.0425,0.0222,3.27e-05,0.425,0.783,142.028,259173,4,,,,,11
3900,6000407,5AdVSZbJ7X4Upwj1UYgvDg,9000407,0.432,0.444,4,-7.72,0,0.026,0.744,0.0,0.193,0.273,148.043,265333,4,,,,,2
3901,6000408,2LLngAAGCD8oma0GWcwHZL,9000408,0.468,0.847,9,-4.326,0,0.0423,0.028,0.000105,0.19,0.193,130.073,334893,4,,,,,4
3902,6000409,7xLRcPfLce8sljkJXWIojL,9000409,0.378,0.46,4,-6.998,0,0.0297,0.822,0.0,0.0906,0.335,127.154,273053,5,,,,,6
3903,6000410,1KU5EHSz04JhGg3rReGJ0N,9000410,0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,287440,4,,,,,6
3904,6000411,5kP3pL6xyHNYfCVeMjnMxD,9000411,0.587,0.353,10,-12.719,1,0.031,0.782,0.000105,0.0901,0.263,95.378,222823,4,,,,,2
3905,6000412,0bAM9qivrntXnHyklRRx39,9000412,0.502,0.311,1,-13.421,1,0.0285,0.617,4.32e-05,0.129,0.4,107.612,165133,4,,,,,6
3906,6000413,7d9sZF7jmepe2EYdETlNWK,9000413,0.325,0.903,2,-3.173,1,0.117,0.00327,6.13e-06,0.0962,0.401,148.446,218600,4,,,,,7
3907,6000414,1qhcO9Akt1mP0Y54OSTX9w,9000414,0.525,0.914,11,-7.967,0,0.164,0.00107,1.51e-05,0.545,0.199,105.955,236600,4,,,,,4
3908,6000415,1UZOjK1BwmwWU14Erba9CZ,9000415,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,231907,4,,,,,7
3909,6000416,6WSJ3psQnDrABxjw8RnDuy,9000416,0.476,0.343,3,-10.417,1,0.0339,0.59,0.0,0.128,0.239,171.764,188180,4,,,,,2
3910,6000417,6oHDvarQSp0mf5AD1SyNH0,9000417,0.539,0.533,9,-7.897,0,0.347,0.0824,0.0,0.129,0.646,120.054,190187,4,,,,,6
3911,6000418,3hAuqfMK1q8AT1MZvTWWHI,9000418,0.621,0.896,5,-5.86,0,0.0415,0.0213,0.321,0.303,0.505,125.999,225258,4,,,,,7
3912,6000419,1ABslUckRrFkoef21Y1EJ9,9000419,0.661,0.699,5,-5.733,0,0.0605,0.0145,0.0,0.249,0.128,99.967,197412,4,,,,,3
3913,6000420,5am31xdunOYMqTJA9ZjIt5,9000420,0.754,0.795,9,-3.743,0,0.0483,0.228,0.335,0.0941,0.352,114.968,164870,4,,,,,7
3914,6000421,0NR0kiOOHrdfOEHdMWtXsQ,9000421,0.81,0.903,11,-3.77,0,0.209,0.00319,0.00058,0.321,0.403,129.949,201231,4,,,,,7
3915,6000422,4bs77w22UqBTl0lqtFrHUc,9000422,0.522,0.72,7,-8.044,0,0.0683,0.0242,0.00031,0.263,0.345,160.1,205500,4,,,,,6
3916,6000423,5IfDykY8Q4iXv95JJWuMsd,9000423,0.527,0.483,11,-8.231,1,0.0296,0.284,5.45e-06,0.127,0.315,140.081,195500,4,,,,,2
3917,6000424,6Feh8q8vWGfJhc9xPKUIP2,9000424,0.58,0.629,2,-6.513,1,0.0444,0.506,1.84e-05,0.104,0.0668,126.254,200060,4,,,,,3
3918,6000425,1S9aNHUvvJQKADcGwidLXO,9000425,0.528,0.969,11,-1.813,1,0.149,0.000342,0.0925,0.11,0.424,175.022,285260,4,,,,,7
3919,6000426,6sTXhx5BAZg8vlP2Zap6dm,9000426,0.388,0.72,9,-3.717,1,0.0404,0.0286,3.66e-05,0.281,0.293,159.988,199922,4,,,,,3
3920,6000427,2zSiLWZmpPDaQwFPePZg7C,9000427,0.552,0.815,1,-5.952,0,0.201,0.00361,3.42e-05,0.0843,0.609,127.879,187516,4,,,,,7
3921,6000428,1bIgBdNPtfKDM4OT5lwPZj,9000428,0.507,0.833,1,-4.786,1,0.0607,0.145,0.000144,0.143,0.3,150.141,243200,4,,,,,4
3922,6000429,4SChm6bJIwNRpaWzN6iPTr,9000429,0.588,0.893,6,-4.932,0,0.0531,0.0569,0.000748,0.103,0.23,159.975,240000,4,,,,,4
3923,6000430,2tDluMdFJBKzB9MX17klfZ,9000430,0.504,0.815,7,-4.431,1,0.0361,0.0011,0.00134,0.324,0.253,174.026,259655,4,,,,,4
3924,6000431,3cWsesARMK1iBcT8Lmu7UU,9000431,0.497,0.697,2,-5.418,1,0.0359,0.0474,0.624,0.338,0.104,149.992,232400,4,,,,,3
3925,6000432,15OJi4GkTqsabhSBeaAjkx,9000432,0.555,0.881,11,-3.215,0,0.0528,0.0102,0.0,0.0638,0.403,107.086,232150,4,,,,,7
3926,6000433,2oM2xnMq8iiC9PkTOmgP7g,9000433,0.603,0.661,7,-6.388,0,0.0428,0.0169,0.000138,0.182,0.433,142.974,204510,4,,,,,6
3927,6000434,49X0LAl6faAusYq02PRAY6,9000434,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,307154,4,,,,,11
3928,6000435,76BsXOvYUVdvfILEUTWzQL,9000435,0.764,0.9,10,-4.426,0,0.0317,0.000535,0.0207,0.082,0.576,120.0,172533,4,,,,,7
3929,6000436,12u5zwcsb50LIhzpPxDI7q,9000436,0.467,0.531,9,-9.047,0,0.0325,0.581,0.0299,0.096,0.232,117.198,254960,4,,,,,3
3930,6000437,3WxksalSl9j5N3JkvFn8lY,9000437,0.452,0.207,7,-13.043,1,0.0299,0.906,0.283,0.208,0.347,174.427,152076,4,,,,,5
3931,6000438,49sqQIS868rKIy5NBUmJV6,9000438,0.649,0.878,5,-7.754,0,0.0428,0.277,0.154,0.424,0.645,109.984,196053,4,,,,,7
3932,6000439,3MXCT4ZkB9ERTSiC9nXFSc,9000439,0.653,0.781,0,-7.433,1,0.0376,0.106,0.568,0.596,0.5,101.029,184538,4,,,,,7
3933,6000440,3g86N0SqyfxEVNMHlmW3RE,9000440,0.457,0.883,10,-5.61,0,0.0376,0.209,5.11e-06,0.0912,0.736,99.937,181773,4,,,,,11
3934,6000441,6Pu1G8OV5m38PkLQHyZfPp,9000441,0.638,0.834,5,-7.52,1,0.0417,0.0447,0.411,0.0624,0.777,100.038,192405,4,,,,,11
3935,6000442,6FvjAQqC2L0B3TTANybitI,9000442,0.703,0.237,5,-14.283,1,0.0541,0.852,0.637,0.0924,0.171,107.992,173627,4,,,,,1
3936,6000443,3kwRiuw2oJoArGs3EusCgn,9000443,0.693,0.695,5,-8.435,1,0.0446,0.192,0.000925,0.489,0.553,120.015,213614,4,,,,,6
3937,6000444,6I2y5r09DYjvCwtXtnbZAi,9000444,0.664,0.327,2,-12.551,0,0.0432,0.71,0.00793,0.101,0.209,91.989,107011,3,,,,,2
3938,6000445,43A8FeaAetF2Imc28DX29I,9000445,0.623,0.647,10,-7.511,0,0.0301,0.022,0.00108,0.109,0.277,107.996,195294,4,,,,,3
3939,6000446,5bdRDVqU4k8k2VrkwCKKQQ,9000446,0.667,0.781,6,-8.751,0,0.0399,0.328,0.753,0.1,0.968,100.024,182026,4,,,,,11
3940,6000447,4WAaV7ifIcrHf2SS8jnb6H,9000447,0.593,0.644,7,-9.815,1,0.0554,0.142,0.642,0.0929,0.32,195.951,208634,4,,,,,3
3941,6000448,4XzacjJ1X1EwBEOD7JYgnR,9000448,0.537,0.565,5,-13.773,1,0.0361,0.236,0.885,0.108,0.0949,186.058,256805,4,,,,,3
3942,6000449,4AvmSuHmHLgQaovHWX9vhm,9000449,0.461,0.624,10,-9.409,0,0.039,0.195,0.015,0.291,0.253,96.119,259554,4,,,,,3
3943,6000450,2Y6yBb2KctOmsxRSS8ZaKY,9000450,0.649,0.863,8,-8.202,1,0.088,0.244,0.802,0.103,0.582,110.027,187148,4,,,,,7
3944,6000451,0Gpq0lllEPZf98gVo9C4uS,9000451,0.674,0.713,6,-7.46,0,0.036,0.0733,0.139,0.169,0.704,111.017,184600,4,,,,,10
3945,6000452,6qX4gWRXTRPIrEfNuNaYye,9000452,0.646,0.695,2,-6.34,1,0.0547,0.517,0.00687,0.154,0.513,105.986,246815,4,,,,,6
3946,6000453,0Y30sCKxtNQ2MRpl00aA03,9000453,0.613,0.427,8,-8.324,1,0.221,0.889,0.0279,0.129,0.467,82.523,196139,4,,,,,6
3947,6000454,5nF6drlQTtXc5iThQoyONB,9000454,0.594,0.516,9,-7.848,0,0.0315,0.198,2.99e-05,0.0736,0.154,108.018,191530,4,,,,,3
3948,6000455,33wUd3GgaRf2rux2aJ71yb,9000455,0.816,0.492,10,-7.464,0,0.0752,0.431,0.0899,0.0995,0.766,115.989,234370,4,,,,,9
3949,6000456,1DeTFlWJxBIuzX6xgAkHsW,9000456,0.675,0.502,7,-7.952,1,0.033,0.465,0.583,0.138,0.259,123.055,197241,4,,,,,3
3950,6000457,28RgNB3KlLcjGrWSxLGutK,9000457,0.445,0.471,10,-9.079,0,0.0307,0.362,0.00562,0.661,0.0742,117.032,283823,4,,,,,2
